POA_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
POA3141,419,146,153,183,214,323,182,49,2035,0,0,0,0,0,0,0,0,0,3,3,447,320,737,273,301,400,403,572,310,98,3856,213,84,153,38,36,24,33,47,28,13,664,161,113,173,27,47,51,48,54,18,15,715,10,6,9,4,0,6,12,8,11,4,70,0,0,0,0,0,0,0,0,0,0,0,169,119,177,32,51,56,57,68,26,29,781,0,0,0,0,0,0,0,0,0,0,0,382,202,326,68,94,80,89,119,53,43,1448,258,59,40,10,6,16,11,12,9,10,423,146,45,39,15,5,4,6,9,12,5,297,13,7,9,5,3,3,10,3,9,11,71,0,0,0,0,0,0,0,0,0,0,3,163,52,44,17,14,12,14,16,20,13,370,0,0,0,0,0,0,0,0,0,0,0,418,111,83,29,17,25,24,31,31,25,796,261,10,11,4,5,3,6,3,0,6,319,183,22,9,0
POA3142,84,21,43,32,43,29,12,5,378,0,0,0,0,0,0,0,0,0,0,0,120,82,135,39,64,56,58,49,24,15,641,80,38,41,4,6,13,4,8,4,5,204,93,51,53,13,7,18,22,14,8,4,276,0,0,0,0,0,0,4,5,0,3,16,0,0,0,0,0,0,0,0,0,0,0,93,51,56,13,10,18,30,21,8,3,298,0,0,0,0,0,0,0,0,0,0,0,177,88,102,16,13,28,36,31,11,7,502,159,25,8,0,3,0,3,3,3,5,215,145,31,23,11,7,0,9,9,0,8,236,4,3,11,0,0,3,4,0,0,5,44,4,0,0,0,0,0,0,0,0,0,4,151,34,35,12,5,3,11,13,0,9,280,0,0,0,0,0,0,0,0,0,0,0,310,61,47,12,10,9,15,11,7,18,497,251,15,0,0,0,3,0,0,0,3,278,170,14,7,0
POA3143,145,33,39,40,44,46,19,7,457,0,0,0,0,0,0,0,0,0,0,4,113,66,194,52,65,56,70,67,26,12,726,87,42,30,6,10,4,3,6,0,4,197,70,41,50,5,6,17,14,10,4,0,220,0,3,6,0,4,0,9,3,3,0,25,0,0,0,0,0,0,0,0,0,0,0,70,46,53,7,8,17,20,10,10,0,249,0,0,0,0,0,0,0,0,0,0,0,152,84,87,14,22,19,26,18,15,6,447,122,24,11,3,0,3,3,3,0,0,166,56,10,6,0,0,4,4,4,3,0,90,0,3,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,58,19,11,0,0,4,4,4,3,5,101,0,0,0,0,0,0,0,0,0,0,0,179,39,15,3,3,4,3,8,3,6,270,139,0,0,0,0,0,0,0,0,4,146,63,7,0,0
POA3144,119,27,33,42,35,40,20,4,383,0,0,0,0,0,0,0,0,0,0,0,78,44,155,44,46,53,49,52,24,8,548,93,37,23,6,10,4,3,7,3,9,198,35,28,42,3,7,10,12,17,3,3,169,3,0,6,3,0,0,5,5,0,0,17,0,0,0,0,0,0,0,0,0,0,3,43,28,53,3,7,10,13,23,3,3,189,0,0,0,0,0,0,0,0,0,0,0,138,71,78,6,17,15,18,24,10,12,383,177,13,8,3,4,4,0,4,0,0,208,55,25,7,0,3,0,6,0,0,0,94,6,0,3,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,65,25,15,0,3,0,6,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,235,35,25,4,7,4,8,5,0,3,326,167,8,3,3,0,0,0,0,0,5,181,80,0,3,0
POA3145,367,70,99,131,197,174,107,29,1370,0,0,0,0,0,0,0,0,0,0,0,172,138,447,93,121,157,210,200,128,37,1691,204,60,62,6,12,12,8,7,3,22,399,157,104,122,18,21,16,19,22,14,8,492,0,7,5,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,156,109,131,18,22,16,19,19,15,8,511,0,0,0,0,0,0,0,0,0,0,0,360,169,195,26,32,28,24,31,23,25,909,297,39,22,4,0,4,0,0,0,3,376,233,35,24,4,8,3,3,6,0,11,333,18,3,15,6,0,5,0,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,250,38,33,12,8,8,7,10,0,20,382,0,0,0,0,0,0,0,0,0,0,0,547,79,59,15,5,12,7,8,0,20,762,345,10,8,0,0,3,0,0,0,8,373,264,14,10,0
POA3146,325,42,71,82,94,86,56,16,1010,0,0,0,0,0,0,0,0,0,0,0,207,176,406,64,98,102,118,112,65,25,1388,250,96,69,9,22,11,14,18,3,14,497,223,121,131,14,27,28,22,27,12,9,608,0,0,12,3,7,3,11,7,3,0,49,0,3,0,0,0,0,0,0,0,0,3,223,121,145,17,31,30,32,35,11,9,658,0,0,0,0,0,0,0,0,0,0,0,474,216,210,31,49,46,43,51,21,22,1158,393,63,40,3,4,0,7,0,0,12,519,310,49,26,8,0,0,8,3,4,9,417,12,8,22,3,3,3,3,5,6,4,74,0,0,0,0,0,0,0,0,0,0,0,318,58,52,7,7,4,10,10,11,10,490,0,0,0,0,0,0,0,0,0,3,3,708,124,91,17,7,10,20,13,11,22,1011,391,18,8,0,0,3,0,0,3,13,438,270,18,8,0
POA3147,217,28,44,35,35,39,23,20,647,0,0,0,0,0,0,0,0,0,0,0,160,138,263,36,55,52,39,48,30,27,847,116,58,28,7,4,3,5,3,5,3,226,166,116,78,24,15,18,17,17,17,14,471,5,7,15,5,3,4,7,10,8,0,62,0,0,0,0,0,0,0,0,0,0,0,176,126,91,27,23,22,22,25,18,10,537,0,0,0,0,0,0,0,0,0,0,0,288,181,118,35,28,29,19,27,22,19,764,228,19,17,0,3,3,0,0,0,10,278,255,47,36,3,5,6,3,3,0,11,370,28,10,12,0,8,9,4,6,0,0,65,0,0,0,0,0,0,0,0,0,0,0,277,59,41,3,16,14,6,7,0,11,430,0,0,0,0,0,0,0,0,0,0,0,508,78,54,4,17,12,11,7,0,21,711,232,15,11,3,0,0,3,0,0,0,259,244,14,11,0
POA3148,324,57,38,54,60,72,41,31,922,0,0,0,0,0,0,0,0,0,0,0,147,187,366,64,51,61,66,87,41,34,1095,79,22,15,3,0,4,0,0,3,6,136,154,145,111,15,21,15,14,4,7,10,490,5,6,6,6,3,0,5,6,3,3,43,0,0,4,0,0,0,0,0,0,0,4,152,151,120,14,24,12,23,11,13,11,533,0,0,0,0,0,0,0,0,0,0,0,231,180,140,21,24,15,21,11,12,20,669,78,15,7,0,0,0,0,0,0,0,103,174,40,28,7,5,3,5,0,3,0,263,30,17,15,6,5,3,0,13,0,3,89,3,0,0,0,0,0,0,0,0,0,3,204,58,43,12,6,5,4,17,8,3,355,0,0,0,0,0,0,0,0,0,0,0,279,71,45,12,6,9,4,16,5,9,456,100,0,0,0,0,0,0,0,0,3,104,202,16,12,0
POA3149,634,109,97,119,128,125,69,38,1929,0,0,0,0,0,0,0,0,0,0,3,370,402,696,117,117,141,155,136,82,53,2276,209,63,59,12,10,17,14,6,12,15,408,485,522,437,67,72,65,62,83,43,34,1863,14,27,63,20,16,31,19,34,17,7,243,3,3,3,0,0,0,0,0,0,0,9,497,548,502,93,89,95,77,114,63,43,2119,0,3,0,0,0,0,0,0,0,0,3,708,617,555,108,96,109,91,121,71,53,2532,360,67,44,13,3,11,6,4,4,8,508,857,265,210,41,24,34,23,28,6,16,1518,72,48,98,22,28,29,22,27,4,22,381,3,3,0,0,0,0,0,0,0,0,9,937,318,313,63,51,64,42,63,10,42,1914,0,0,0,0,0,0,0,0,0,0,0,1302,384,355,78,59,71,50,69,19,54,2426,452,28,4,0,0,0,0,0,0,10,504,805,68,42,8
POA3150,1036,167,159,207,222,263,137,85,3463,0,0,0,0,0,0,0,0,0,0,0,768,723,1110,191,176,221,245,287,141,112,3961,352,110,85,13,32,12,18,22,11,10,661,990,933,869,145,168,157,191,174,102,44,3769,35,88,115,40,43,77,86,63,35,29,618,0,4,6,0,0,0,0,0,0,0,15,1029,1027,980,186,210,233,274,236,141,71,4397,0,0,0,0,0,0,0,0,0,0,3,1378,1141,1069,195,241,246,293,256,153,89,5060,661,142,115,19,14,13,7,4,3,15,997,1989,583,525,99,91,72,56,43,32,42,3517,230,109,206,51,52,68,66,48,27,41,904,6,3,6,0,0,0,0,0,0,0,14,2220,697,731,149,146,142,122,94,51,85,4436,3,0,0,0,0,0,0,0,0,0,3,2887,836,850,167,162,157,132,94,58,94,5432,908,56,15,0,5,0,0,3,0,13,1002,2225,146,74,13
POA3151,257,55,56,64,61,75,55,17,852,0,0,0,0,0,0,0,0,0,0,0,120,131,280,65,63,74,68,82,59,19,956,47,22,9,3,3,3,0,0,0,4,93,147,145,111,15,22,25,15,17,10,3,502,3,6,25,4,9,10,6,4,6,3,84,0,0,0,0,0,0,0,0,0,0,3,153,154,137,16,25,34,25,24,15,7,584,0,0,0,0,0,0,0,0,0,0,0,200,173,145,19,28,35,25,24,20,15,680,72,7,0,0,3,0,0,0,0,0,86,252,51,46,3,3,3,3,0,0,7,378,46,22,27,7,3,9,3,5,3,3,131,0,0,0,0,0,0,0,0,0,0,0,303,78,70,10,10,10,5,7,3,15,507,0,0,0,0,0,0,0,0,0,0,0,371,84,77,10,12,10,5,7,3,15,598,93,0,0,0,0,0,0,0,3,3,103,333,22,3,0
POA3152,528,59,68,54,74,67,24,26,1497,0,0,0,0,0,0,0,0,0,0,0,385,415,562,66,77,67,83,80,28,31,1787,232,45,44,7,13,5,8,7,5,9,369,446,406,425,66,63,37,39,37,22,15,1559,11,37,65,18,18,31,16,20,5,4,215,3,3,0,0,0,0,0,0,0,0,5,458,450,491,81,78,66,55,55,27,21,1773,0,0,0,0,0,0,0,0,0,0,3,694,490,534,88,90,76,59,63,27,28,2147,431,66,42,8,8,7,3,0,0,6,573,698,265,218,31,20,14,7,14,4,18,1290,107,35,63,18,13,14,15,3,3,19,283,0,0,3,0,0,0,0,0,0,0,6,812,302,279,42,33,31,23,16,6,38,1581,0,0,0,0,0,0,0,0,0,0,3,1243,367,323,51,36,42,25,19,6,45,2160,684,33,9,0,3,0,0,3,3,9,752,942,112,64,6
POA3153,356,55,64,54,45,40,13,12,879,0,0,0,0,0,0,0,0,0,0,4,187,169,400,69,79,61,53,47,16,17,1100,157,31,43,8,3,7,3,0,0,3,260,154,138,227,35,34,13,12,15,6,3,642,9,17,35,4,3,5,4,6,0,0,89,0,0,0,0,0,0,0,0,0,0,0,167,158,264,40,43,25,9,20,6,3,731,0,0,0,0,0,0,0,0,0,0,3,324,186,306,46,46,25,21,21,8,10,993,248,24,17,3,3,0,0,0,0,4,297,216,70,74,5,3,0,4,0,0,4,382,38,13,28,8,8,0,0,3,4,0,106,0,0,0,0,0,0,0,0,0,0,3,252,87,102,9,8,0,6,5,3,10,496,0,0,0,0,0,0,0,0,0,0,0,498,113,121,12,11,5,6,5,3,12,794,348,16,3,0,0,0,0,0,0,9,376,188,19,12,0
POA3154,12,0,4,0,0,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,18,12,11,0,6,0,3,5,0,0,61,30,18,10,0,0,0,0,0,0,0,60,7,9,5,3,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,9,5,3,0,0,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,38,29,13,3,0,0,3,3,0,0,88,84,13,4,0,0,0,0,0,0,5,106,15,3,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,3,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,95,14,6,3,0,0,0,0,0,5,124,100,3,3,0,0,0,0,0,0,3,109,14,0,5,0
POA3155,298,36,49,45,52,39,15,13,737,0,0,0,0,0,0,0,0,0,0,0,166,132,342,52,58,54,56,45,20,25,945,176,44,61,6,4,3,3,0,0,5,310,110,129,185,14,20,20,17,4,7,7,516,6,12,21,5,0,3,3,4,7,5,65,0,0,3,0,0,0,0,0,0,0,3,124,142,208,23,21,25,18,6,8,12,584,0,0,0,0,0,0,0,0,0,0,0,301,181,266,30,26,32,17,6,12,21,897,269,27,12,5,0,0,0,0,0,8,332,148,61,62,11,3,0,4,0,3,0,297,18,16,28,0,4,0,3,4,4,7,75,3,0,0,0,0,0,0,0,0,0,4,171,76,89,13,8,3,6,8,7,9,377,0,0,0,0,0,0,0,0,0,0,3,436,101,102,17,5,0,6,9,7,17,703,456,16,12,0,0,0,0,0,0,10,495,182,23,11,0
POA3156,291,37,54,44,31,32,13,16,756,0,0,0,0,0,0,0,0,0,0,0,256,178,349,52,64,55,37,37,24,15,1076,308,65,73,14,16,7,5,0,3,13,504,213,178,232,33,33,25,13,16,4,11,750,8,5,24,3,0,3,3,0,0,0,51,0,0,0,0,0,0,0,0,0,0,3,219,189,250,36,31,23,12,13,7,11,805,0,0,0,0,0,0,0,0,0,0,0,522,256,321,51,47,38,21,16,10,23,1301,680,61,45,4,9,0,9,0,0,19,825,317,120,96,16,8,10,3,4,0,11,590,20,12,18,12,9,10,3,5,3,6,93,0,0,0,0,0,0,0,0,0,0,0,331,136,115,33,13,24,5,6,3,14,682,0,0,0,0,0,0,0,0,0,0,0,1016,194,159,35,24,27,14,8,7,30,1504,862,22,14,0,3,0,0,0,0,19,931,425,34,11,3
POA3158,12,0,6,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,17,16,15,0,8,5,4,3,0,0,69,80,30,23,5,0,0,7,0,0,3,146,13,24,9,0,7,3,4,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,9,0,7,4,4,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,92,59,32,4,6,4,7,0,0,3,206,151,16,21,0,6,0,0,0,0,5,196,23,11,12,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,12,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,171,25,31,0,6,0,0,3,0,5,237,167,6,5,0,3,0,0,0,0,0,180,26,0,0,0
POA3159,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,13,4,10,0,0,0,0,0,0,0,26,24,11,7,0,0,0,0,0,0,4,42,14,3,8,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,8,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,40,12,9,0,0,0,0,0,0,4,63,45,16,3,0,0,0,0,0,0,0,66,13,3,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,57,17,11,0,0,0,0,0,0,0,86,66,0,0,0,0,0,0,0,0,0,71,20,0,0,0
POA3160,9,3,4,0,0,0,4,5,37,0,0,0,0,0,0,0,0,0,0,0,43,10,20,3,4,9,4,3,6,3,106,87,44,35,13,8,8,3,4,0,5,207,18,11,22,3,0,3,0,3,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,22,3,3,3,0,3,0,0,67,0,0,0,0,0,0,0,0,0,0,0,105,54,64,13,9,12,3,3,0,5,276,200,18,24,0,0,0,0,0,0,6,258,35,8,3,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,8,9,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,239,33,29,0,0,4,0,0,0,6,311,235,4,6,0,0,0,0,0,0,10,261,41,6,0,0
POA3161,220,43,46,55,100,94,52,24,743,0,0,0,0,0,0,0,0,0,0,0,192,108,306,70,82,76,127,114,62,34,1167,173,63,41,4,6,11,3,0,4,6,325,111,73,72,15,14,22,26,12,10,3,356,0,3,4,0,0,0,3,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,117,71,72,15,13,22,31,12,11,3,369,0,0,0,0,0,0,0,0,0,0,3,284,140,115,17,23,31,37,15,18,11,697,223,42,13,6,3,3,3,0,0,9,305,165,31,18,3,8,0,11,11,0,8,248,5,0,7,3,0,0,3,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,168,33,20,10,8,3,9,10,0,8,269,0,0,0,0,0,0,0,0,0,0,0,390,80,40,14,7,3,12,14,0,17,576,300,13,5,0,3,0,0,0,0,3,327,202,9,5,0
POA3162,179,31,39,57,53,50,31,14,603,0,0,0,0,0,0,0,0,0,0,0,216,105,245,69,57,85,70,54,35,22,973,219,92,53,6,8,6,10,3,4,8,408,167,97,88,16,18,13,19,13,7,5,442,0,5,9,0,0,4,4,10,5,0,42,0,0,0,0,0,0,0,0,0,0,3,167,95,96,12,19,17,24,26,12,6,478,0,0,0,0,0,0,0,0,0,0,0,383,190,148,22,29,23,35,29,18,17,891,352,85,51,4,3,0,3,3,4,10,513,329,48,37,10,0,5,11,5,0,3,452,10,4,9,4,3,3,0,8,3,3,44,3,0,0,0,0,0,0,0,0,0,3,339,53,51,7,7,4,9,10,3,6,499,0,0,0,0,0,0,0,0,0,0,0,692,144,101,16,11,4,12,13,7,18,1016,434,26,8,0,3,0,0,0,0,5,477,370,9,6,0
POA3163,1214,209,279,356,461,400,176,67,3681,0,0,0,0,0,0,0,0,0,3,5,403,364,1413,254,329,390,509,443,206,92,4403,274,129,109,17,14,12,10,8,4,7,595,321,300,484,88,80,77,92,86,41,14,1591,3,20,22,7,7,16,10,19,3,0,110,0,3,3,0,0,0,0,0,0,0,6,332,322,510,97,88,91,101,109,47,18,1705,0,0,0,0,0,0,0,0,0,0,3,604,450,622,108,103,106,114,117,52,27,2303,423,53,31,7,8,4,0,0,0,10,533,408,69,75,22,12,11,15,8,11,10,634,21,11,27,5,12,5,4,6,15,4,121,3,0,0,0,0,0,0,0,0,0,8,440,86,103,29,24,20,14,13,23,11,764,0,0,0,0,0,0,0,0,0,0,0,860,135,130,38,29,22,14,13,23,26,1288,479,21,11,0,0,0,0,0,0,3,516,470,35,21,3
POA3165,332,44,37,56,44,27,30,17,910,0,0,0,0,0,0,0,0,0,0,0,284,200,396,56,58,65,56,35,44,26,1215,285,134,85,16,13,10,12,9,5,15,584,385,260,252,39,39,33,41,27,14,10,1105,0,11,24,5,7,8,17,6,4,5,89,0,3,0,0,0,0,0,0,0,0,3,389,268,271,48,50,45,61,30,16,18,1200,0,0,0,0,0,0,0,0,0,0,0,681,402,355,64,57,52,72,44,22,32,1783,442,81,46,3,12,4,7,3,0,11,608,495,105,104,12,12,12,0,6,3,20,758,33,12,29,0,5,11,9,7,0,3,126,3,0,0,0,0,0,0,0,0,0,4,532,117,131,15,17,24,14,14,3,21,882,0,0,0,0,0,0,0,0,0,0,0,971,206,180,19,25,22,17,19,5,29,1498,413,22,13,0,3,0,0,0,0,8,458,544,22,8,3
POA3166,737,141,148,179,196,179,81,55,2100,0,0,0,0,0,0,0,0,0,3,3,259,278,825,152,172,215,220,205,90,68,2475,204,82,59,13,5,7,6,0,0,10,387,285,250,299,28,73,37,38,34,22,17,1083,7,5,29,3,9,9,5,3,8,0,91,0,0,3,0,0,0,0,0,0,0,5,293,256,329,36,85,49,42,40,28,20,1176,0,0,0,0,0,0,0,0,0,0,0,496,343,395,48,89,52,51,40,29,27,1564,300,25,26,0,8,3,3,0,0,4,371,354,82,74,8,13,11,8,8,5,13,560,36,11,28,5,5,12,5,0,9,9,117,3,0,0,0,0,0,0,0,0,0,3,390,92,101,11,21,24,16,10,12,18,679,0,0,0,0,0,0,0,0,0,0,0,694,119,123,11,25,25,19,10,12,28,1054,258,4,3,0,0,4,0,0,0,0,273,446,19,8,0
POA3167,197,24,43,57,39,33,14,15,559,0,0,0,0,0,0,0,0,0,0,0,107,90,206,36,43,63,45,34,17,16,666,83,26,19,9,4,4,8,3,0,3,149,112,91,95,14,9,14,11,10,5,5,379,7,7,10,0,0,3,3,3,3,0,42,0,3,0,0,0,0,0,0,0,0,3,119,97,101,18,13,24,13,8,6,11,419,0,0,0,0,0,0,0,0,0,0,0,202,119,123,25,18,25,20,15,6,7,562,141,8,14,0,0,0,0,0,0,0,165,206,38,33,0,3,3,7,3,0,5,296,23,3,11,0,0,3,3,3,0,0,59,0,0,0,0,0,0,0,0,0,0,3,237,44,44,8,0,5,7,3,0,5,356,0,0,0,0,0,0,0,0,0,0,0,371,51,61,4,3,5,9,3,0,9,524,158,3,0,0,0,0,0,0,0,3,177,305,6,5,0
POA3168,1201,199,298,380,510,524,327,97,3971,0,0,0,0,0,0,0,0,0,0,3,197,356,1279,215,318,398,536,549,345,107,4297,84,25,26,6,6,8,0,3,4,3,173,178,222,370,53,62,79,77,82,53,13,1191,9,9,35,7,5,7,17,28,12,4,128,0,3,3,0,0,0,0,0,0,0,4,188,231,407,56,74,87,95,108,61,24,1324,0,0,0,0,0,0,0,0,0,0,0,275,256,434,62,82,95,98,114,63,25,1499,79,19,4,7,0,0,0,3,0,0,111,254,91,65,21,13,14,10,6,18,7,501,44,19,33,15,10,5,13,11,11,10,164,0,0,0,0,0,0,0,0,0,0,3,299,114,98,32,24,19,17,20,29,20,667,0,0,0,0,0,0,0,0,0,0,0,378,130,102,35,28,19,17,21,26,16,782,109,16,5,0,0,0,0,0,0,0,138,289,20,7,0
