POA_CODE_2016,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
POA3189,44,10,0,0,60,0,0,0,60,3,0,63,129,7,0,0,135,0,0,0,135,3,0,141,23,0,0,0,23,3,0,3,22,0,0,22,0,0,0,3,5,0,0,0,8,0,0,8,197,14,0,7,219,4,0,4,220,5,0,231,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,3,6,0,0,10,8,0,0,0,8,3,0,3,6,0,0,8,203,14,0,7,228,4,0,4,227,6,0,234,78,4,0,4,89,6,0,6,90,8,0,99,0,0,0,0,0,0,0,0,0,0,0,0,284,21,0,9,310,11,0,11,319,18,0,337,60,5,0,0,68,0,0,0,68,3,0,67,127,11,0,0,136,0,0,0,141,3,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,182,16,0,4,208,3,0,3
POA3190,84,15,0,0,96,3,0,3,103,6,0,103,239,17,0,3,260,4,3,3,265,3,0,268,63,4,8,0,71,0,0,0,72,7,0,76,6,0,0,0,3,0,0,0,3,0,0,3,387,30,9,3,429,9,3,11,439,13,0,449,0,0,0,0,0,0,0,0,6,0,0,6,12,3,0,0,15,0,0,0,15,0,0,15,14,3,0,0,17,0,0,0,17,0,0,17,403,31,9,3,446,6,3,8,457,13,0,467,163,11,5,3,174,9,0,9,187,11,0,199,0,0,0,0,0,0,0,0,0,0,0,5,564,44,12,11,624,17,3,18,644,18,0,669,92,15,0,0,116,3,0,4,115,4,0,127,250,15,0,0,263,4,0,4,264,6,0,273,3,0,3,0,5,0,0,0,9,0,0,9,9,0,0,0,9,0,0,0,9,0,0,9,356,34,3,0,392,5,0,8
POA3191,71,13,0,0,80,6,0,6,85,3,0,83,128,8,3,0,139,0,0,0,140,3,0,147,58,0,7,0,62,0,0,0,62,0,0,62,0,0,0,0,4,0,0,0,4,0,0,4,247,20,7,3,282,3,0,3,289,5,0,289,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,9,0,0,9,3,0,0,0,6,0,0,0,9,0,0,9,250,24,7,3,286,3,0,3,297,5,0,302,108,10,0,0,120,5,0,5,120,11,0,132,0,0,0,0,0,0,0,0,0,0,0,0,361,32,9,6,407,11,0,11,420,11,0,430,121,18,0,0,141,0,0,0,147,9,0,151,220,22,0,3,244,3,0,3,248,6,0,252,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,353,42,3,3,392,5,0,5
POA3192,169,24,0,0,190,3,0,3,200,7,0,203,414,30,4,5,458,7,0,7,462,7,0,470,107,9,9,0,129,0,0,0,124,0,0,127,3,0,0,6,5,0,0,0,5,5,0,10,698,63,14,12,785,14,0,16,796,15,3,812,4,0,0,0,4,0,0,0,4,0,0,4,14,0,0,0,14,0,0,0,14,0,0,14,21,0,0,0,21,0,0,0,21,0,0,21,720,63,14,12,801,14,0,16,820,15,3,836,295,25,4,7,336,4,0,4,339,15,0,354,0,0,0,0,0,0,0,0,0,0,5,5,1015,87,19,14,1137,18,0,20,1155,28,6,1192,216,30,0,3,251,6,0,6,257,12,0,272,530,29,3,0,567,7,0,7,577,7,0,582,20,4,0,0,26,0,0,0,26,0,0,26,4,0,0,0,4,0,0,0,4,4,0,7,772,66,7,3,853,12,0,11
POA3193,140,9,3,0,152,0,0,0,152,3,0,156,240,17,10,0,269,0,0,0,269,4,3,271,54,3,0,0,62,0,0,0,62,0,0,64,4,0,0,0,5,0,0,0,5,0,0,5,442,24,12,6,482,0,0,0,482,12,3,489,3,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,6,0,0,0,6,0,0,6,452,23,12,6,491,0,0,0,491,12,3,497,191,13,0,3,212,0,0,0,211,9,0,216,0,0,0,0,0,0,0,0,0,0,0,0,639,40,11,6,698,0,0,0,699,17,3,718,258,22,0,4,285,3,0,3,286,19,0,309,431,24,10,0,471,0,0,0,468,7,0,479,8,0,0,0,8,0,0,0,8,0,0,8,3,0,0,7,6,0,0,0,7,0,0,7,707,51,11,5,768,4,0,4
POA3194,81,4,0,0,86,3,0,3,90,8,0,100,198,14,0,3,218,3,0,3,220,0,0,222,50,0,7,0,59,4,0,4,59,0,0,59,3,0,0,0,3,0,0,0,3,0,0,3,328,26,7,4,362,8,0,8,374,6,0,380,0,0,0,0,8,0,0,0,8,0,0,8,5,0,0,0,5,3,0,3,10,0,0,10,13,0,0,0,9,3,0,3,12,0,0,12,343,24,7,4,375,11,0,11,389,6,0,395,165,8,5,0,180,3,0,3,188,11,3,193,0,0,0,0,0,0,0,0,0,0,0,0,502,32,16,9,557,16,0,16,574,16,5,591,117,14,3,0,136,3,0,9,141,13,0,149,236,13,0,3,257,3,3,8,258,6,0,263,6,0,0,0,10,0,0,0,10,0,0,10,3,0,0,0,3,0,0,0,3,0,0,3,367,29,4,3,402,5,4,14
POA3195,201,25,0,0,229,9,0,9,238,12,0,249,760,39,0,6,806,4,0,3,812,6,4,827,157,7,14,3,190,0,0,0,190,3,0,191,8,0,4,3,15,0,0,0,15,0,0,15,1129,78,17,15,1241,7,3,10,1252,24,4,1282,11,0,0,0,11,0,0,0,11,0,0,11,28,3,0,0,36,4,0,4,35,0,0,35,40,4,0,0,45,4,0,4,49,0,0,49,1173,82,17,15,1293,14,3,14,1307,24,4,1331,415,28,13,7,465,6,0,4,470,26,0,493,0,0,0,0,0,0,0,0,0,0,3,3,1590,108,34,23,1756,18,4,19,1771,52,4,1831,420,60,11,0,488,7,6,12,499,19,0,522,1037,56,11,11,1114,7,0,7,1120,7,4,1132,23,0,6,0,34,0,0,0,34,0,0,34,8,0,0,3,14,0,0,0,13,0,0,13,1496,115,25,10,1649,14,6,21
POA3196,167,25,0,0,199,0,0,3,196,9,0,206,562,59,8,3,627,3,0,3,632,12,0,645,120,7,10,0,144,0,0,0,146,0,0,145,3,0,0,5,8,0,0,0,8,0,0,8,856,89,22,16,978,8,0,6,989,15,0,1001,4,0,0,0,4,0,0,0,4,0,0,4,13,0,0,0,14,0,0,0,14,0,0,14,20,0,0,0,21,0,0,0,21,0,0,21,874,87,22,16,1000,8,0,6,1004,15,0,1027,383,28,0,4,424,3,0,8,429,13,0,442,3,0,0,0,3,0,0,0,3,0,0,7,1264,123,22,21,1422,10,3,14,1437,31,0,1466,217,41,0,0,254,3,0,7,257,17,0,271,499,48,5,7,555,11,0,7,569,8,0,577,12,3,4,0,20,0,0,0,20,0,0,24,4,3,0,0,11,0,0,0,11,0,0,11,737,91,9,8,848,12,3,16
POA3197,56,12,0,0,67,3,0,7,71,4,0,74,197,14,0,0,214,0,0,0,214,0,0,215,40,0,9,0,52,0,0,0,52,0,0,52,0,0,0,3,3,0,0,0,3,0,0,3,298,26,10,3,338,3,0,7,342,7,0,347,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,8,0,0,8,5,3,0,0,11,0,0,0,11,0,0,11,305,29,10,3,342,3,0,7,351,7,0,357,121,9,5,0,140,0,0,0,141,5,0,151,5,0,0,0,5,0,0,0,5,0,0,9,422,35,22,6,488,4,0,8,492,13,4,514,78,15,3,0,99,0,0,0,99,0,3,99,205,26,0,0,241,0,0,0,241,3,0,240,4,0,3,0,6,0,0,0,6,0,0,5,3,0,0,5,8,0,0,0,8,0,0,8,294,41,6,3,353,0,0,0
POA3198,78,12,3,0,97,0,0,0,95,16,0,108,276,27,3,3,316,8,3,10,321,3,0,326,98,6,3,4,107,0,0,0,108,0,0,108,0,0,0,5,5,0,0,0,11,0,0,11,459,46,11,10,525,10,3,8,533,17,0,551,3,3,0,0,7,0,0,0,7,0,0,3,13,0,0,0,13,0,0,0,18,0,0,21,18,3,0,0,22,0,0,0,24,3,0,26,478,50,11,10,544,12,3,11,557,19,0,579,212,28,3,8,250,8,4,9,260,11,3,273,0,0,0,7,8,0,0,0,8,0,3,4,687,77,14,20,802,19,6,21,824,27,3,854,84,13,0,0,101,3,0,0,105,16,0,118,256,23,3,0,278,3,0,3,279,15,0,291,11,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,349,37,4,3,390,8,0,11
POA3199,215,51,3,0,268,7,3,7,281,29,0,305,802,84,7,7,902,4,0,4,910,19,0,930,203,26,17,3,247,3,0,3,252,4,0,253,13,3,0,4,20,0,0,0,25,0,0,25,1235,163,28,16,1445,14,3,15,1465,53,0,1516,11,0,0,0,15,6,0,7,16,3,0,20,37,5,0,0,42,0,0,0,45,3,0,43,46,5,0,0,53,6,3,6,58,3,0,60,1281,172,28,18,1498,16,3,22,1524,58,0,1577,680,75,22,6,782,23,3,24,808,68,0,871,5,4,0,0,7,0,0,0,7,0,3,12,1969,245,47,28,2289,42,9,43,2333,120,4,2460,341,67,4,3,410,9,0,8,412,29,0,440,812,94,7,8,919,7,0,8,935,35,0,971,38,11,15,0,57,0,0,0,61,0,0,66,11,4,0,3,21,0,0,0,20,0,0,20,1202,170,22,12,1408,16,0,21
POA3200,5,0,0,0,9,0,0,0,12,3,0,11,30,6,0,0,37,3,0,3,37,5,0,40,5,3,0,0,13,0,0,0,13,0,0,13,0,0,0,3,4,0,0,0,4,0,0,4,48,12,0,4,65,3,0,3,66,9,0,74,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,3,4,0,0,0,4,0,0,3,4,0,0,6,47,12,0,4,64,4,0,5,70,6,0,81,56,23,0,4,77,9,0,9,86,25,0,111,0,0,0,0,0,0,0,0,0,0,0,5,108,36,0,8,148,13,0,12,160,37,0,196,8,3,0,0,17,0,0,0,16,7,0,27,29,3,0,0,39,0,0,0,34,8,0,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,0,0,55,0,0,0
POA3201,128,9,3,0,139,7,4,7,148,5,0,157,341,41,4,7,391,3,0,3,395,14,0,415,65,5,10,0,78,0,0,0,78,0,3,82,0,0,0,0,3,0,0,0,3,0,0,3,533,57,18,6,616,6,4,12,632,22,4,655,5,4,0,0,11,0,0,0,12,0,0,12,21,3,0,0,23,0,0,0,23,0,0,23,25,9,0,0,34,0,0,0,35,0,0,35,563,64,18,7,657,9,4,13,666,22,4,693,356,33,6,5,396,19,3,17,418,35,0,455,0,3,0,0,6,0,0,0,6,0,4,9,924,101,23,14,1059,23,7,34,1085,60,5,1154,144,21,0,0,164,11,3,8,174,7,0,177,313,34,3,0,346,0,0,0,346,15,0,367,11,5,4,0,21,0,0,0,21,0,0,21,0,0,0,3,6,0,0,0,6,0,0,6,474,55,4,7,531,11,3,8
POA3202,23,0,0,0,23,0,0,0,23,0,0,24,59,0,0,0,60,0,0,0,63,0,0,68,7,0,3,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,93,0,3,0,97,0,0,0,102,3,0,99,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,98,0,3,0,102,0,0,0,105,3,0,107,39,3,3,0,42,0,0,0,42,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,131,4,7,0,148,0,0,0,143,6,0,150,60,3,0,0,59,0,0,0,59,0,0,59,86,6,0,0,94,4,0,4,99,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,150,7,0,0,159,4,0,4
POA3204,223,31,3,0,257,4,0,4,262,6,0,276,517,39,9,0,566,3,0,3,568,13,0,584,130,10,13,0,154,0,0,0,151,3,0,160,6,0,0,9,13,0,0,0,13,0,0,13,874,81,24,11,991,11,0,11,1002,30,0,1028,9,3,0,0,13,3,0,3,15,0,0,15,27,0,0,0,28,0,0,0,33,0,0,33,32,3,0,0,42,3,0,3,44,0,0,44,913,89,24,11,1029,13,0,15,1042,30,0,1069,349,40,4,4,389,12,3,11,402,28,0,435,3,3,0,3,6,0,0,0,6,0,3,10,1257,127,27,10,1423,23,4,29,1454,53,8,1515,369,57,6,0,433,4,5,9,442,15,0,457,684,53,3,0,743,8,0,7,753,14,0,764,19,0,5,0,30,0,0,0,30,0,0,25,7,0,0,3,12,0,0,0,14,0,0,16,1085,114,15,7,1212,13,3,15
POA3205,78,11,0,3,83,0,0,3,85,9,0,93,129,11,0,0,139,4,0,4,148,0,0,148,49,3,4,0,57,0,0,0,57,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,256,19,4,5,284,8,0,7,298,9,0,300,0,0,0,0,3,0,0,0,5,0,0,5,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,5,0,0,5,256,19,4,8,290,10,0,13,299,9,0,312,89,12,3,3,104,4,0,5,105,14,0,117,0,0,0,0,0,0,0,0,0,0,0,0,352,34,7,8,396,14,3,15,409,19,0,428,63,4,0,0,69,4,3,3,74,10,0,83,98,11,0,0,106,0,0,3,111,0,0,111,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,164,13,0,0,179,7,3,11
POA3206,87,10,3,3,99,0,0,0,100,10,0,107,145,13,5,0,155,0,0,0,155,0,0,155,33,0,4,4,42,0,0,0,42,0,0,42,0,0,0,4,3,0,0,0,3,0,0,3,266,19,7,6,305,0,0,0,304,10,0,316,3,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,7,3,0,3,11,0,0,11,10,0,0,0,10,3,0,3,11,0,0,11,277,19,7,6,312,5,0,5,319,10,0,326,145,4,0,0,149,3,0,3,151,8,0,162,0,0,0,0,0,0,0,0,0,0,0,0,419,27,8,9,466,9,0,9,474,15,0,487,125,6,0,0,137,0,0,0,137,14,0,152,173,12,4,0,191,3,0,4,191,3,0,196,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,9,9,0,0,0,9,0,0,9,304,16,5,10,337,3,0,4
POA3207,151,18,4,3,176,3,0,3,180,4,0,183,213,26,6,3,241,3,0,3,251,5,0,253,98,6,3,0,103,3,0,3,105,3,0,107,3,0,0,4,9,0,0,0,9,0,0,9,467,46,12,4,530,10,0,8,545,12,0,552,9,0,0,0,9,0,0,0,9,0,0,5,13,0,0,0,11,0,0,0,11,0,0,16,15,0,0,0,17,0,0,0,17,4,0,24,484,46,12,4,551,10,0,8,558,17,0,578,179,9,0,0,183,3,0,3,186,8,0,201,3,0,0,0,3,0,0,0,3,0,0,3,667,56,12,9,740,12,0,15,751,27,0,778,120,15,3,0,138,0,0,0,142,5,0,148,163,18,0,0,180,0,0,0,187,7,0,190,5,0,0,0,10,0,0,0,9,0,0,9,0,0,0,0,3,0,0,0,3,0,0,3,288,36,4,3,330,3,0,3
POA3211,3,0,0,0,3,0,0,0,3,0,0,3,10,3,0,0,18,0,0,0,18,0,0,18,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,32,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,32,0,0,0,32,0,0,32,10,3,3,0,17,3,0,3,19,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,38,4,4,0,44,3,0,3,44,3,0,50,11,0,0,0,11,0,0,0,13,0,0,14,24,3,0,0,27,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,41,0,0,0
POA3212,102,5,0,0,108,3,0,3,110,5,0,116,313,13,13,4,344,0,0,5,348,4,0,349,74,7,0,3,86,0,0,0,83,0,0,85,0,0,0,0,7,0,0,0,7,0,0,7,491,24,11,8,534,4,0,11,543,14,0,555,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,18,0,0,0,18,0,0,18,18,0,0,0,15,0,0,0,15,0,0,15,509,28,11,8,552,4,0,11,567,14,0,575,239,33,3,3,283,7,0,4,292,11,0,305,3,0,0,3,3,0,0,0,3,0,3,6,751,53,20,17,843,16,3,19,858,28,3,882,123,18,6,0,144,3,0,3,146,6,0,152,365,21,3,3,398,5,0,6,404,3,0,404,13,3,3,0,23,0,0,0,21,0,0,19,0,0,0,3,0,0,0,0,0,0,0,0,500,46,13,3,560,7,0,9
POA3213,26,0,0,0,23,0,0,0,23,0,0,23,51,7,0,3,64,0,0,0,64,0,0,62,18,0,0,0,14,0,0,0,16,0,0,16,0,0,0,4,4,0,0,0,4,0,0,4,89,7,0,5,105,0,0,0,106,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,7,0,5,105,3,0,3,111,0,0,114,62,3,0,3,68,0,0,0,68,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0,153,7,0,8,175,3,0,3,180,3,0,184,45,7,0,0,51,0,0,0,51,3,0,53,77,10,0,0,90,0,0,0,90,3,0,91,3,3,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,127,18,3,3,144,0,0,0
POA3214,50,3,0,0,53,0,0,0,51,5,0,57,140,13,3,0,156,9,5,13,171,17,0,187,30,3,3,0,39,0,0,0,43,4,0,49,0,0,0,3,3,0,0,0,3,0,0,3,213,25,7,7,252,7,5,16,271,28,0,295,8,0,0,0,8,3,0,3,7,0,0,10,21,3,0,0,22,0,3,3,27,0,0,27,26,3,0,0,29,3,3,6,36,0,0,33,244,26,7,7,281,11,10,19,303,28,0,332,204,87,3,13,306,40,7,43,348,105,0,456,0,0,0,0,3,0,0,0,3,0,6,5,446,112,9,19,590,53,17,70,658,138,7,795,59,8,0,0,69,3,0,3,71,11,0,86,135,24,3,0,163,9,3,10,174,11,0,186,3,3,4,0,14,0,0,0,14,0,0,9,0,3,0,3,3,0,0,0,3,0,0,4,204,39,8,4,250,6,3,10
POA3215,85,11,0,0,99,0,0,0,100,7,0,109,293,45,3,0,345,0,0,0,353,7,0,358,79,6,14,0,99,0,0,0,101,3,0,108,3,0,0,8,9,0,0,0,9,0,0,9,466,64,13,7,558,4,0,7,565,12,0,580,6,3,0,0,5,0,0,0,5,5,0,11,10,3,0,0,15,0,0,0,15,0,0,15,15,7,0,0,22,0,0,0,21,5,0,22,487,65,13,7,578,4,0,6,583,18,0,605,208,25,21,4,257,12,3,16,274,25,0,296,0,0,0,0,0,0,0,0,0,0,0,0,692,96,34,15,834,19,0,19,853,47,0,903,110,21,0,0,132,9,0,10,137,6,0,146,328,28,0,3,369,5,0,6,370,14,0,383,13,3,8,0,24,0,0,0,24,0,0,24,0,0,0,0,4,0,0,0,4,0,0,4,455,58,14,0,525,11,3,17
POA3216,285,44,4,5,332,11,0,11,346,28,0,376,1059,96,9,9,1170,17,0,17,1188,14,0,1203,242,10,21,7,283,0,0,0,279,8,0,285,14,0,0,7,24,0,0,0,24,0,0,24,1601,150,37,22,1807,24,3,30,1840,54,0,1891,15,0,0,0,21,0,0,0,18,0,0,18,35,3,0,0,40,3,0,3,44,4,0,48,53,7,0,0,60,3,0,3,64,4,0,70,1654,159,37,22,1872,27,3,32,1901,53,0,1961,655,89,20,19,786,16,4,21,809,65,0,871,0,0,0,0,0,0,0,0,0,0,4,9,2317,246,56,43,2664,48,4,55,2712,115,9,2842,405,53,8,0,475,9,3,15,485,31,0,515,1221,95,12,5,1333,18,3,20,1355,12,0,1368,51,4,14,0,71,0,0,0,71,3,0,72,15,0,0,4,13,0,3,3,15,0,0,15,1695,146,30,13,1886,29,7,34
POA3217,56,0,0,0,63,0,0,0,66,0,0,62,229,14,7,0,241,3,0,3,243,0,0,248,58,9,5,0,72,0,0,0,72,0,0,72,6,0,0,0,9,0,0,0,9,0,0,9,348,23,9,3,386,3,0,3,390,3,0,394,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,9,0,0,0,9,0,0,0,9,0,0,9,361,23,9,3,401,3,0,3,402,3,0,407,155,9,3,5,167,0,0,0,166,10,0,177,3,0,3,0,6,0,0,0,6,0,3,7,519,31,21,5,571,4,0,4,578,9,3,593,72,3,0,0,78,3,0,3,82,0,0,79,150,12,0,0,166,0,0,0,168,3,0,172,8,0,3,0,10,0,0,0,10,0,0,10,4,0,0,0,3,0,0,0,3,0,0,3,240,18,3,0,259,4,0,4
