SA2_MAINCODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
213041358,0,0,0,7,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,5,8,3,0,18,8,46,35,83,35,20,8,3,0,243,0,0,0,0,0,0,0,0,0,4,3,3,0,8,6,0,0,0,0,17,0,0,0,0,0,3,0,0,0,4,0,14,19,76,22,24,3,0,0,165,0,0,0,3,0,4,0,0,0,14,0,3,0,13,5,12,13,0,0,49,0,0,0,0,0,0,0,0,0,6,0,0,0,11,3,8,0,0,0,29,0,0,0,0,3,3,3,3,0,12,0,5,5,20,4,0,3,0,0,40,0,0,0,0,3,0,0,0,0,5,0,0,3,9,3,3,0,0,0,26,0,0,0,11,4,6,8,3,0,26,0,0,0,9,0,4,0,0,0,8,0,6,0,4,3,0,0,0,0,13
213041359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041360,0,0,0,11,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,5,0,41,25,45,14,9,0,3,0,140,0,0,0,0,0,0,0,0,0,4,0,6,8,35,13,10,0,0,0,70,0,0,0,5,0,0,0,0,0,5,3,18,45,140,81,33,13,8,0,332,0,0,0,11,12,11,7,0,0,35,0,0,0,0,0,3,8,3,0,19,0,4,8,6,6,0,3,0,0,31,0,3,0,11,5,4,0,0,0,29,0,0,0,3,4,0,3,0,0,17,0,10,0,61,26,6,9,0,0,116,0,0,0,3,0,0,0,0,0,9,0,4,0,33,3,0,7,0,0,44,0,0,11,49,40,33,14,3,3,153,0,0,0,6,6,3,3,0,0,21,0,5,0,10,3,0,0,0,0,19
213041461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,3,4,0,5,5,7,0,4,0,0,0,21,0,0,0,0,0,0,0,3,0,3,0,0,4,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,8,11,69,48,33,8,0,0,184,0,0,0,3,4,7,3,4,0,20,0,0,0,0,0,0,0,0,0,12,0,0,3,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,3,0,20,0,0,5,5,14,3,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,10,6,3,0,0,0,27,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0
213041462,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,18,14,25,3,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,3,7,34,3,3,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,9,30,72,36,19,4,3,0,171,0,0,0,8,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,12,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,10,0,4,0,23,4,0,0,0,0,39,0,0,0,0,0,0,0,0,0,4,0,0,0,11,4,0,0,0,0,13,0,0,0,20,14,13,4,0,0,51,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
213041463,0,0,0,7,3,3,0,0,0,10,0,0,5,3,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,4,0,3,0,3,0,0,3,0,0,7,9,56,59,58,25,17,7,0,0,222,0,0,0,0,0,0,0,0,0,5,3,10,10,43,9,5,0,0,0,76,0,0,0,3,0,0,0,0,0,3,5,27,78,214,141,77,23,4,0,571,0,0,0,22,13,7,6,0,0,51,0,0,3,0,7,5,0,0,0,21,0,8,8,7,3,3,0,3,0,35,0,3,8,5,14,3,5,0,0,34,0,0,0,4,10,8,0,0,0,20,3,3,3,61,25,10,9,6,0,115,0,0,0,5,3,0,0,0,0,11,0,0,0,26,3,5,0,0,0,34,0,0,4,32,26,23,14,5,0,103,0,0,3,6,7,4,0,0,0,18,5,8,8,13,0,0,0,0,0,25
213051361,0,0,0,3,3,3,4,0,0,20,0,3,17,42,19,10,3,7,3,100,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,7,4,3,0,15,4,32,50,88,43,33,6,8,0,268,0,0,0,0,5,0,3,0,0,7,0,5,5,33,4,6,3,0,0,57,0,0,0,3,0,0,0,0,0,4,0,24,28,94,57,48,25,5,3,278,0,0,3,8,8,7,7,3,3,42,0,0,0,5,13,13,9,0,0,39,0,0,0,8,6,0,0,0,0,17,0,0,4,6,6,4,0,0,0,24,0,0,0,7,9,8,9,3,0,31,0,5,4,46,23,7,3,0,0,92,0,0,0,5,0,3,0,0,0,7,0,20,25,25,3,3,0,0,0,77,0,0,0,5,13,22,3,7,0,59,0,0,0,3,0,0,0,0,0,5,0,3,3,5,4,0,0,0,0,17
213051362,0,0,4,6,3,0,3,0,0,19,0,21,31,142,40,12,12,3,0,256,0,8,11,28,5,0,0,0,0,55,0,0,0,0,3,11,6,0,0,24,4,37,47,97,45,33,0,3,0,266,0,0,0,0,0,5,8,0,0,11,3,4,4,37,3,0,0,0,0,55,0,0,0,5,0,0,0,0,0,4,0,15,26,98,79,60,19,7,6,306,0,0,0,4,11,8,11,3,3,49,0,0,0,9,11,14,11,9,3,56,0,8,4,7,8,3,0,0,0,30,0,0,3,3,6,3,0,0,0,16,0,0,0,3,5,3,9,0,0,21,3,8,12,34,14,14,9,6,4,90,0,4,0,6,0,0,0,0,0,11,0,29,33,30,3,6,0,0,0,109,0,0,0,10,6,8,6,3,0,38,0,0,0,4,4,3,4,0,0,19,0,0,0,5,0,3,0,0,0,8
213051363,0,0,0,5,0,0,0,0,0,8,0,5,8,48,15,14,3,0,0,100,0,3,7,25,0,3,0,0,0,38,0,0,0,4,3,0,0,0,0,8,11,15,25,69,19,15,3,3,0,162,0,0,0,0,0,3,0,0,0,8,0,3,4,24,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,4,10,23,68,30,25,12,0,3,168,0,0,0,3,0,0,3,0,0,8,0,0,0,3,3,3,0,3,0,11,0,3,8,11,7,5,0,0,0,31,0,0,3,6,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,7,0,0,0,20,0,0,0,15,7,0,0,0,0,17,7,32,10,38,4,4,0,0,0,98,0,0,0,3,3,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7
213051365,0,3,3,27,4,0,0,0,0,35,0,0,0,18,6,9,0,0,0,34,0,3,6,42,0,0,0,0,0,52,0,0,0,0,0,0,5,0,0,5,31,188,152,357,80,33,11,3,0,859,0,0,0,3,4,0,4,0,0,11,11,44,17,194,13,0,9,0,0,293,0,0,0,7,0,0,0,0,0,9,3,46,104,298,188,70,14,3,0,719,0,0,0,14,6,6,0,0,0,30,0,0,0,5,10,8,10,8,3,41,0,29,16,37,18,4,0,0,0,100,0,3,13,24,10,3,3,0,0,65,0,0,0,5,6,10,0,0,3,26,7,29,22,139,36,12,6,3,0,253,0,0,0,11,0,3,0,0,0,21,0,0,9,26,3,4,3,0,0,48,0,0,0,20,10,12,4,0,0,53,0,0,0,3,3,3,0,0,0,11,10,14,6,8,0,0,3,0,0,39
213051366,0,3,0,28,0,5,0,0,0,38,0,3,3,11,5,0,0,0,0,19,0,3,0,38,0,0,0,0,0,45,0,0,0,0,0,3,0,0,0,4,23,103,84,176,45,28,5,0,0,461,0,0,0,0,0,0,0,0,0,3,7,22,18,148,10,3,0,0,0,217,0,0,0,0,0,0,0,0,0,3,5,44,54,275,87,49,13,3,0,523,0,0,3,12,3,4,0,0,0,20,0,0,0,3,0,9,3,0,0,13,0,6,9,18,7,3,0,0,0,47,0,0,7,11,0,3,0,0,0,19,0,0,0,5,4,4,0,0,0,12,0,7,9,89,4,13,5,0,0,126,0,0,0,10,0,0,0,0,0,13,0,0,3,27,4,0,0,0,0,38,0,0,3,12,14,0,3,0,0,27,0,0,3,4,0,0,0,0,0,5,0,12,6,3,3,0,0,0,0,29
213051368,0,0,0,0,0,0,0,0,0,3,0,3,9,34,8,7,3,0,0,62,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,6,4,0,13,4,13,13,40,14,15,11,4,0,118,0,0,0,0,0,3,0,0,0,9,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,12,30,16,8,12,3,3,84,0,0,0,5,4,0,0,0,4,13,0,0,0,5,3,13,11,3,3,41,0,0,0,3,0,4,3,0,0,12,0,0,3,9,6,6,0,0,0,22,0,0,0,3,0,3,0,0,3,11,0,3,0,5,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,23,21,18,4,0,4,0,0,70,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,4,12,3,0,0,0,0,23
213051369,0,0,0,18,5,3,0,0,0,30,0,7,13,56,15,17,6,0,0,113,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,5,7,0,0,15,10,72,65,176,43,30,11,5,0,398,0,3,0,5,3,8,3,0,0,17,5,0,3,42,4,5,0,0,0,64,0,0,0,3,3,0,0,0,0,5,0,31,56,147,65,18,18,4,0,331,0,0,0,8,6,3,0,3,0,22,0,4,3,8,18,15,10,3,0,64,3,11,12,18,12,7,0,0,0,54,0,4,9,17,11,0,0,0,0,43,0,0,0,0,3,5,0,0,0,11,0,9,10,58,12,5,4,0,0,101,0,0,3,6,0,0,0,0,0,8,0,29,37,36,0,4,0,0,0,111,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,8,9,4,0,3,0,0,28
213051464,0,3,3,17,0,3,0,0,0,22,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,11,56,50,107,22,14,0,0,0,263,0,0,4,0,0,0,0,0,0,7,0,4,5,17,0,0,0,0,0,25,0,0,0,3,0,0,0,0,0,3,0,5,8,47,15,23,7,0,0,98,0,0,0,8,4,0,3,0,0,19,0,3,3,17,8,0,0,0,0,33,4,11,11,21,11,0,0,0,0,60,5,16,18,57,24,9,3,0,0,137,0,0,0,3,7,3,0,0,0,8,0,3,0,25,7,4,0,3,0,38,0,3,0,10,3,0,0,0,0,11,0,0,0,6,0,0,0,0,0,13,0,0,0,3,16,9,0,0,0,29,0,0,0,3,0,0,0,0,0,7,0,3,3,5,0,7,0,0,0,18
213051465,0,0,0,22,5,0,0,0,0,32,0,0,0,7,6,0,3,3,0,24,0,0,0,5,3,0,0,0,0,12,0,0,0,9,3,3,7,3,0,15,11,89,72,173,59,25,13,0,0,438,0,0,0,5,0,3,0,0,0,12,0,11,8,47,3,4,0,0,0,76,0,0,0,8,0,0,0,3,0,7,0,16,27,125,67,31,5,0,5,283,0,0,0,21,8,4,0,0,0,34,0,0,3,11,8,11,3,9,0,54,4,22,19,25,13,3,3,0,0,92,0,13,19,47,25,6,10,3,0,123,0,0,0,0,7,3,3,4,0,25,0,4,7,47,18,8,3,0,0,87,0,0,5,24,0,3,0,0,0,36,0,3,4,40,6,5,0,0,0,54,0,0,0,18,13,15,6,0,0,54,0,0,0,4,5,0,0,0,0,10,3,13,3,17,3,0,0,0,0,41
213051466,0,4,5,29,5,0,3,0,0,45,0,0,0,3,6,0,0,0,0,7,0,0,0,8,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,23,65,42,124,32,10,4,0,0,304,0,0,0,3,0,0,0,0,0,8,0,7,3,34,4,0,0,0,0,50,0,0,0,0,0,0,0,0,0,3,3,15,17,91,29,9,6,0,0,176,0,0,0,8,4,4,0,0,0,16,0,5,5,10,8,7,3,3,0,37,0,25,13,42,11,3,0,0,0,95,0,20,13,44,17,7,0,0,0,96,0,0,0,0,0,0,0,0,0,6,0,7,4,48,3,7,0,0,0,73,0,0,0,6,3,3,0,0,0,20,0,3,0,14,3,3,0,0,0,26,0,0,0,8,3,7,0,0,0,15,0,0,0,3,0,0,0,0,0,3,3,14,9,16,3,0,0,0,0,39
213051467,0,0,3,10,0,4,3,0,0,20,0,11,52,162,45,32,12,10,0,317,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,5,11,6,5,22,9,32,44,98,50,31,10,3,4,282,0,0,0,0,4,0,0,0,0,10,0,5,5,25,0,3,0,0,0,45,0,0,0,0,0,0,0,0,0,4,3,19,20,97,51,47,15,8,0,250,0,0,3,7,3,15,9,11,0,48,0,0,0,0,12,15,19,17,3,70,0,0,0,0,3,4,0,0,0,12,0,3,0,4,3,3,0,0,0,15,0,0,0,4,10,9,5,6,0,27,0,3,6,29,11,3,3,0,0,58,0,0,0,0,0,0,0,0,0,0,10,80,72,39,9,5,0,0,0,220,0,0,3,5,0,5,4,0,0,22,0,0,0,3,0,3,4,0,0,5,0,3,0,7,0,5,3,0,0,16
213051468,0,0,0,8,0,3,0,0,0,5,0,6,15,31,7,12,7,3,0,82,0,0,0,5,0,0,0,0,0,3,0,0,0,0,3,4,11,0,0,20,3,8,14,45,28,21,6,0,0,133,0,0,0,3,0,3,3,0,0,11,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,3,39,14,8,3,0,0,73,0,0,0,4,3,5,4,3,0,16,0,0,0,9,9,16,13,9,0,55,0,0,0,3,0,0,0,0,0,10,0,0,4,4,4,7,3,0,0,22,0,0,0,0,3,3,0,0,0,11,0,0,0,9,3,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,12,8,23,6,0,0,0,0,52,0,0,0,3,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12
214011370,0,3,0,21,3,10,7,0,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,7,6,16,27,34,87,8,39,36,121,66,39,14,4,0,333,0,0,0,3,0,0,0,3,0,14,0,0,3,5,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,16,30,81,54,23,17,3,0,221,0,0,0,8,5,9,5,0,3,24,0,3,5,8,15,24,20,14,3,94,0,0,0,3,3,3,0,0,0,12,0,3,3,24,14,12,7,3,3,70,0,0,0,0,3,5,0,5,0,13,0,4,5,31,18,19,12,6,4,107,0,0,0,4,0,3,0,0,0,6,0,3,0,23,10,0,0,0,0,35,0,0,0,3,0,4,0,3,0,6,0,0,0,4,0,3,0,0,0,6,0,0,3,10,5,0,0,0,0,13
214011371,0,5,3,10,4,8,0,0,0,33,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,14,13,17,3,50,0,12,31,99,49,58,27,3,0,273,0,0,0,6,6,0,13,0,0,27,0,0,0,3,3,0,0,0,0,4,0,0,0,8,4,3,0,0,0,14,4,9,9,54,18,19,6,4,0,110,0,0,0,8,3,5,5,4,0,33,0,3,3,20,7,26,25,22,8,114,0,0,0,4,0,3,0,0,0,15,0,0,3,14,16,4,4,3,4,51,0,0,0,0,3,4,4,0,0,13,0,3,3,14,3,4,8,6,4,48,0,0,0,3,3,0,0,0,0,8,0,3,5,30,3,3,0,0,0,46,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,9,9,12,0,3,0,0,37
214011372,0,0,3,8,3,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,11,9,4,41,0,13,36,113,47,50,22,8,3,287,0,0,0,0,3,4,3,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,0,4,0,3,0,0,0,11,4,0,3,44,25,20,6,0,3,104,0,0,0,9,3,9,0,0,0,29,0,0,0,5,7,17,27,29,16,108,0,0,0,6,0,3,0,0,0,15,0,0,3,12,3,0,3,0,0,18,0,0,0,0,3,4,3,7,0,15,0,0,0,6,4,6,8,8,0,22,0,0,0,3,0,0,0,0,0,3,0,0,0,16,0,5,0,0,0,28,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,6,0,0,0,10,5,8,0,0,0,30
214011373,0,0,0,5,0,0,0,0,0,11,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,14,8,18,3,52,0,6,7,36,28,28,15,8,4,131,0,0,0,4,3,3,11,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,3,3,21,14,0,4,0,0,46,0,0,0,0,0,10,0,5,0,19,0,6,3,12,14,19,19,21,9,104,0,0,0,0,0,3,0,0,0,4,0,3,10,20,20,9,3,3,0,62,0,0,0,0,0,4,0,0,0,5,0,3,0,8,3,3,4,3,0,28,0,0,0,0,3,0,0,0,0,7,0,0,0,11,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,6,12,5,4,0,0,38
214011374,0,0,0,3,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,15,22,21,12,88,0,5,20,65,54,39,18,8,0,201,0,0,5,4,3,7,5,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,8,4,22,12,9,0,0,0,55,0,0,0,6,0,5,3,3,0,19,0,0,7,20,37,35,23,21,0,135,0,0,0,5,4,3,0,0,0,12,0,6,6,19,10,9,4,0,0,56,0,0,0,0,5,0,3,0,0,3,0,0,0,7,7,3,3,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,13,8,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,4,0,0,0,27
214011375,0,0,3,4,0,3,7,0,0,18,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,12,6,0,33,3,5,18,73,39,34,22,8,0,199,0,0,0,7,0,3,5,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,33,15,15,3,0,0,71,0,0,0,13,3,3,4,0,4,31,0,3,0,9,11,11,13,13,3,76,0,0,0,3,0,0,0,0,0,6,0,3,3,16,6,3,3,3,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,3,4,0,21,0,0,0,3,0,0,0,0,0,3,3,0,3,22,3,0,0,0,0,38,0,0,0,4,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,10,0,6,4,19,4,4,3,0,0,40
214011376,0,3,0,19,3,12,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,10,5,0,0,24,4,12,32,60,37,16,3,0,0,176,0,3,0,5,4,0,0,0,0,7,3,0,4,4,3,0,0,0,0,11,0,0,0,4,0,0,0,0,0,3,0,0,10,36,31,25,4,0,0,112,0,0,0,6,6,6,3,0,0,28,0,0,0,5,12,15,6,0,0,44,0,0,0,0,3,3,0,0,0,7,0,12,20,50,41,16,4,0,0,156,0,0,0,3,0,3,0,0,0,7,0,0,0,26,23,4,8,0,0,60,0,0,0,3,0,0,0,0,0,5,0,0,3,18,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,13,0,3,8,8,3,0,0,0,0,20
214021377,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,9,0,40,0,0,4,27,20,21,23,4,0,100,0,0,0,0,0,0,6,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,4,0,9,4,7,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,4,5,6,16,5,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,8,3,0,0,27,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,5,0,0,4,4,7,5,3,0,0,20
214021378,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,17,0,0,0,5,11,11,6,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,7,0,0,18,0,0,0,0,0,3,0,0,0,5,0,0,0,7,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,13
214021379,0,0,0,0,6,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,27,8,3,58,0,9,11,35,33,26,18,10,3,146,0,0,0,3,4,5,0,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,3,5,6,24,9,8,0,3,0,56,0,0,0,0,0,3,4,0,0,11,0,0,0,10,19,21,17,21,7,93,0,0,0,4,0,7,0,0,0,7,0,0,5,7,0,3,15,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,14,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,7,5,4,0,0,27
