SA2_MAINCODE_2016,D_15_17_FPEAW_MPEFT,D_15_17_FPEAW_MPEPT,D_15_17_FPEAW_MPEAW,D_15_17_FPEAW_MPEHNS,D_15_17_FPEAW_MPET,D_15_17_FPEAW_MPULFTW,D_15_17_FPEAW_MPULPTW,D_15_17_FPEAW_MPUT,D_15_17_FPEAW_MPTLF,D_15_17_FPEAW_MPNLF,D_15_17_FPEAW_MPLFSNS,D_15_17_FPEAW_T,D_15_17_FPHNS_MPEFT,D_15_17_FPHNS_MPEPT,D_15_17_FPHNS_MPEAW,D_15_17_FPHNS_MPEHNS,D_15_17_FPHNS_MPET,D_15_17_FPHNS_MPULFTW,D_15_17_FPHNS_MPULPTW,D_15_17_FPHNS_MPUT,D_15_17_FPHNS_MPTLF,D_15_17_FPHNS_MPNLF,D_15_17_FPHNS_MPLFSNS,D_15_17_FPHNS_T,D_15_17_FPET_MPEFT,D_15_17_FPET_MPEPT,D_15_17_FPET_MPEAW,D_15_17_FPET_MPEHNS,D_15_17_FPET_MPET,D_15_17_FPET_MPULFTW,D_15_17_FPET_MPULPTW,D_15_17_FPET_MPUT,D_15_17_FPET_MPTLF,D_15_17_FPET_MPNLF,D_15_17_FPET_MPLFSNS,D_15_17_FPET_T,D_15_17_FPULFTW_MPEFT,D_15_17_FPULFTW_MPEPT,D_15_17_FPULFTW_MPEAW,D_15_17_FPULFTW_MPEHNS,D_15_17_FPULFTW_MPET,D_15_17_FPULFTW_MPULFTW,D_15_17_FPULFTW_MPULPTW,D_15_17_FPULFTW_MPUT,D_15_17_FPULFTW_MPTLF,D_15_17_FPULFTW_MPNLF,D_15_17_FPULFTW_MPLFSNS,D_15_17_FPULFTW_T,D_15_17_FPULPTW_MPEFT,D_15_17_FPULPTW_MPEPT,D_15_17_FPULPTW_MPEAW,D_15_17_FPULPTW_MPEHNS,D_15_17_FPULPTW_MPET,D_15_17_FPULPTW_MPULFTW,D_15_17_FPULPTW_MPULPTW,D_15_17_FPULPTW_MPUT,D_15_17_FPULPTW_MPTLF,D_15_17_FPULPTW_MPNLF,D_15_17_FPULPTW_MPLFSNS,D_15_17_FPULPTW_T,D_15_17_FPUT_MPEFT,D_15_17_FPUT_MPEPT,D_15_17_FPUT_MPEAW,D_15_17_FPUT_MPEHNS,D_15_17_FPUT_MPET,D_15_17_FPUT_MPULFTW,D_15_17_FPUT_MPULPTW,D_15_17_FPUT_MPUT,D_15_17_FPUT_MPTLF,D_15_17_FPUT_MPNLF,D_15_17_FPUT_MPLFSNS,D_15_17_FPUT_T,D_15_17_FPTLF_MPEFT,D_15_17_FPTLF_MPEPT,D_15_17_FPTLF_MPEAW,D_15_17_FPTLF_MPEHNS,D_15_17_FPTLF_MPET,D_15_17_FPTLF_MPULFTW,D_15_17_FPTLF_MPULPTW,D_15_17_FPTLF_MPUT,D_15_17_FPTLF_MPTLF,D_15_17_FPTLF_MPNLF,D_15_17_FPTLF_MPLFSNS,D_15_17_FPTLF_T,D_15_17_FPNLF_MPEFT,D_15_17_FPNLF_MPEPT,D_15_17_FPNLF_MPEAW,D_15_17_FPNLF_MPEHNS,D_15_17_FPNLF_MPET,D_15_17_FPNLF_MPULFTW,D_15_17_FPNLF_MPULPTW,D_15_17_FPNLF_MPUT,D_15_17_FPNLF_MPTLF,D_15_17_FPNLF_MPNLF,D_15_17_FPNLF_MPLFSNS,D_15_17_FPNLF_T,D_15_17_FPLFSNS_MPEFT,D_15_17_FPLFSNS_MPEPT,D_15_17_FPLFSNS_MPEAW,D_15_17_FPLFSNS_MPEHNS,D_15_17_FPLFSNS_MPET,D_15_17_FPLFSNS_MPULFTW,D_15_17_FPLFSNS_MPULPTW,D_15_17_FPLFSNS_MPUT,D_15_17_FPLFSNS_MPTLF,D_15_17_FPLFSNS_MPNLF,D_15_17_FPLFSNS_MPLFSNS,D_15_17_FPLFSNS_T,D_15_17_FPT_MPEFT,D_15_17_FPT_MPEPT,D_15_17_FPT_MPEAW,D_15_17_FPT_MPEHNS,D_15_17_FPT_MPET,D_15_17_FPT_MPULFTW,D_15_17_FPT_MPULPTW,D_15_17_FPT_MPUT,D_15_17_FPT_MPTLF,D_15_17_FPT_MPNLF,D_15_17_FPT_MPLFSNS,D_15_17_FPT_T,D_18_20_FPEFT_MPEFT,D_18_20_FPEFT_MPEPT,D_18_20_FPEFT_MPEAW,D_18_20_FPEFT_MPEHNS,D_18_20_FPEFT_MPET,D_18_20_FPEFT_MPULFTW,D_18_20_FPEFT_MPULPTW,D_18_20_FPEFT_MPUT,D_18_20_FPEFT_MPTLF,D_18_20_FPEFT_MPNLF,D_18_20_FPEFT_MPLFSNS,D_18_20_FPEFT_T,D_18_20_FPEPT_MPEFT,D_18_20_FPEPT_MPEPT,D_18_20_FPEPT_MPEAW,D_18_20_FPEPT_MPEHNS,D_18_20_FPEPT_MPET,D_18_20_FPEPT_MPULFTW,D_18_20_FPEPT_MPULPTW,D_18_20_FPEPT_MPUT,D_18_20_FPEPT_MPTLF,D_18_20_FPEPT_MPNLF,D_18_20_FPEPT_MPLFSNS,D_18_20_FPEPT_T,D_18_20_FPEAW_MPEFT,D_18_20_FPEAW_MPEPT,D_18_20_FPEAW_MPEAW,D_18_20_FPEAW_MPEHNS,D_18_20_FPEAW_MPET,D_18_20_FPEAW_MPULFTW,D_18_20_FPEAW_MPULPTW,D_18_20_FPEAW_MPUT,D_18_20_FPEAW_MPTLF,D_18_20_FPEAW_MPNLF,D_18_20_FPEAW_MPLFSNS,D_18_20_FPEAW_T,D_18_20_FPHNS_MPEFT,D_18_20_FPHNS_MPEPT,D_18_20_FPHNS_MPEAW,D_18_20_FPHNS_MPEHNS,D_18_20_FPHNS_MPET,D_18_20_FPHNS_MPULFTW,D_18_20_FPHNS_MPULPTW,D_18_20_FPHNS_MPUT,D_18_20_FPHNS_MPTLF,D_18_20_FPHNS_MPNLF,D_18_20_FPHNS_MPLFSNS,D_18_20_FPHNS_T,D_18_20_FPET_MPEFT,D_18_20_FPET_MPEPT,D_18_20_FPET_MPEAW,D_18_20_FPET_MPEHNS,D_18_20_FPET_MPET,D_18_20_FPET_MPULFTW,D_18_20_FPET_MPULPTW,D_18_20_FPET_MPUT,D_18_20_FPET_MPTLF,D_18_20_FPET_MPNLF,D_18_20_FPET_MPLFSNS,D_18_20_FPET_T,D_18_20_FPULFTW_MPEFT,D_18_20_FPULFTW_MPEPT,D_18_20_FPULFTW_MPEAW,D_18_20_FPULFTW_MPEHNS,D_18_20_FPULFTW_MPET,D_18_20_FPULFTW_MPULFTW,D_18_20_FPULFTW_MPULPTW,D_18_20_FPULFTW_MPUT,D_18_20_FPULFTW_MPTLF,D_18_20_FPULFTW_MPNLF,D_18_20_FPULFTW_MPLFSNS,D_18_20_FPULFTW_T,D_18_20_FPULPTW_MPEFT,D_18_20_FPULPTW_MPEPT,D_18_20_FPULPTW_MPEAW,D_18_20_FPULPTW_MPEHNS,D_18_20_FPULPTW_MPET,D_18_20_FPULPTW_MPULFTW,D_18_20_FPULPTW_MPULPTW,D_18_20_FPULPTW_MPUT
206061136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,4,0,0,75,0,0,0,80,5,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,77,6,0,0,82,0,0,0,82,5,0,89,18,5,0,0,21,0,0,0,23,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,91,6,0,0,100,3,0,3,102,10,0,114,24,0,0,0,23,0,0,0,23,0,0,29,19,5,0,0,25,0,0,0,21,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,46,0,0,0,45,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206061137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,0,0,74,3,0,3,76,4,0,81,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,68,4,0,0,72,3,0,3,77,6,0,82,15,5,0,0,18,0,0,0,23,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,85,7,0,0,93,6,0,6,96,10,3,112,23,0,0,0,20,0,0,0,20,0,0,21,16,4,0,0,23,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,0,0,44,0,0,0,46,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206061138,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,118,18,0,0,134,0,0,0,134,5,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,6,123,18,0,0,139,0,0,0,139,9,0,146,64,7,0,3,73,3,0,3,75,8,0,78,3,0,0,0,3,0,0,0,3,0,0,4,184,25,0,3,210,5,0,5,216,16,0,231,43,7,3,0,51,0,0,0,51,8,0,59,49,8,0,0,56,0,0,0,56,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,7,96,16,3,0,113,0,0,0,118,10,0,124,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0
206071139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,0,0,37,0,3,3,38,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,0,0,39,0,3,3,40,0,0,40,0,3,0,0,3,3,0,3,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0,41,3,3,4,45,0,0,48,14,0,0,0,18,0,0,0,14,0,0,19,7,4,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,25,0,0,0,30,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206071140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,0,62,0,0,0,62,4,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,57,5,0,0,64,0,0,0,68,4,0,67,6,0,0,0,12,0,0,0,12,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,66,14,0,0,79,0,0,0,81,4,0,85,32,0,0,0,31,0,0,0,31,0,0,33,10,3,0,0,16,0,0,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,45,0,0,0,45,6,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206071141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,18,0,0,0,18,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,18,0,0,0,14,3,0,22,0,0,0,3,4,3,0,3,9,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,3,22,3,0,4,19,9,0,28,6,0,0,0,8,0,0,0,10,0,0,10,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,8,3,0,0,11,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206071142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,3,39,0,0,0,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,3,39,0,0,0,39,3,0,38,4,0,0,0,6,5,0,5,8,12,0,18,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0,3,43,5,0,5,45,12,0,57,5,3,0,0,14,0,0,0,14,3,0,10,9,0,0,0,12,0,0,0,12,0,0,16,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,23,0,0,0,23,3,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
206071143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,3,0,101,3,0,3,106,3,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,5,3,3,0,0,3,0,0,0,6,3,0,5,97,6,3,0,105,3,0,3,109,7,0,115,16,0,0,0,17,0,0,0,18,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,111,6,3,0,120,3,0,5,123,14,0,134,26,3,0,0,32,0,0,0,37,0,0,40,20,8,0,0,27,3,0,3,31,5,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,10,0,0,60,4,0,4,65,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206071144,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,135,23,0,0,156,3,3,8,163,16,0,178,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,5,0,0,0,5,4,0,7,4,3,0,0,9,0,0,0,9,4,0,12,133,22,0,4,164,5,3,10,175,19,0,187,32,9,0,3,46,0,0,0,46,9,0,49,0,0,0,0,0,0,0,0,0,0,0,0,166,30,3,9,208,5,3,10,212,23,0,236,47,6,0,0,55,0,0,0,57,0,0,60,31,5,0,0,43,0,0,0,43,8,0,48,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,83,13,0,0,104,0,0,0,104,10,0,116,4,0,0,0,3,3,0,3,4,0,0,4,0,0,0,0,3,0,0,0
206071145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,85,11,0,0,101,3,3,3,108,3,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,11,0,0,104,3,3,3,106,3,0,109,14,0,0,0,11,0,3,3,13,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,104,11,0,0,118,3,3,6,124,8,0,126,26,4,0,0,35,0,0,0,35,0,0,33,22,7,0,0,32,0,0,3,30,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,11,0,0,63,0,0,3,62,4,0,72,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,4,0,0,0
207011146,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,157,12,3,0,169,3,0,3,172,8,0,176,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,8,0,0,0,8,0,0,0,8,0,0,8,161,12,3,0,178,3,0,3,178,8,0,181,21,5,0,0,24,0,3,3,31,5,3,36,0,0,0,0,0,0,0,0,0,0,0,0,183,19,3,0,199,3,3,3,204,14,3,221,45,7,0,0,56,3,0,3,58,10,0,66,49,3,0,0,54,0,0,0,52,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,16,0,0,110,3,0,3,112,10,0,116,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
207011147,3,0,3,0,4,0,0,0,4,0,0,4,3,0,0,4,3,0,0,0,3,0,0,3,302,27,11,4,339,3,0,9,344,25,0,370,3,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,9,0,0,0,6,0,0,13,9,0,0,0,9,0,0,0,14,0,0,11,312,27,11,4,347,5,0,9,356,26,0,377,74,22,4,0,104,3,0,3,107,17,0,121,0,0,0,0,0,0,0,0,0,0,0,0,389,45,12,8,449,11,3,7,460,41,0,504,112,12,0,0,121,3,0,3,127,11,0,140,127,16,0,0,141,0,0,0,146,5,0,153,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,3,4,0,0,0,4,0,0,5,240,26,6,3,271,7,0,7,276,25,0,298,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0
207011148,5,0,0,0,6,0,0,0,6,0,0,9,0,0,0,5,5,0,0,0,5,0,0,5,476,53,0,4,538,12,0,17,552,41,0,589,3,0,0,0,3,3,0,3,9,0,0,5,5,0,0,0,5,3,0,3,11,0,0,11,11,0,0,0,11,8,0,3,18,0,0,19,488,53,0,4,548,18,4,18,564,38,0,603,97,19,3,0,121,4,0,4,125,24,0,152,0,0,0,0,3,0,0,0,3,0,0,3,585,71,3,5,671,19,4,24,692,64,0,759,166,14,0,0,182,6,4,4,187,11,0,197,170,25,0,0,196,3,0,3,200,10,0,215,3,0,0,0,3,0,0,0,7,0,0,7,3,0,0,0,3,0,0,0,3,0,0,3,340,43,0,3,386,9,4,11,397,21,0,414,0,3,0,0,4,0,0,3,6,0,0,5,3,0,0,0,3,0,0,0
207011149,6,0,0,0,6,0,0,0,6,0,0,6,4,0,0,3,4,0,0,0,4,0,0,4,376,50,3,12,445,12,3,18,461,29,0,487,4,0,0,0,4,0,0,0,4,0,0,4,9,0,0,0,9,0,0,0,13,0,0,11,14,0,0,0,14,0,0,0,19,0,0,15,394,50,3,12,457,12,4,21,473,24,0,499,87,11,0,0,100,3,0,3,103,16,0,121,0,0,0,0,0,0,0,0,0,0,0,0,484,60,3,10,557,20,4,21,578,46,0,623,119,16,0,0,136,6,3,8,142,17,0,158,185,21,3,0,211,7,0,7,220,10,0,223,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,4,0,0,0,4,0,0,4,310,37,3,6,360,11,5,11,369,21,0,393,3,0,0,0,3,0,0,0,7,0,0,8,4,0,0,0,4,4,0,4
207011150,4,3,0,0,8,0,0,0,8,0,0,7,10,0,0,3,10,0,0,0,10,0,0,10,378,44,8,4,431,12,0,12,445,15,0,454,8,0,0,0,8,0,0,3,8,0,0,8,14,0,0,0,14,0,0,0,14,0,0,14,20,0,0,0,20,0,0,3,23,0,0,23,397,44,8,4,449,19,0,19,465,15,0,478,65,4,3,0,73,0,0,0,73,6,0,85,0,0,0,0,0,0,0,0,0,0,0,0,464,46,7,9,522,17,0,17,541,16,0,558,101,13,0,0,114,5,0,5,120,5,0,122,136,23,3,0,165,3,0,3,170,5,0,172,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,9,0,0,0,9,0,0,9,244,38,3,5,283,11,0,8,294,16,0,306,8,0,0,0,8,0,0,0,8,0,0,8,10,0,0,0,10,0,0,0
207011151,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,5,240,24,7,6,270,3,0,3,277,9,0,286,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,5,0,0,5,4,3,0,0,11,0,0,0,11,0,0,11,244,24,7,6,280,3,0,3,281,9,0,294,50,3,0,0,56,0,0,0,56,6,0,68,0,0,0,0,0,0,0,0,0,0,0,0,294,28,4,11,336,3,0,3,341,19,0,359,72,9,0,3,87,0,0,5,88,3,0,94,72,13,0,0,86,3,0,3,84,4,0,93,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,149,23,0,7,177,3,0,9,184,11,0,193,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,5,0,0,0
207011152,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,7,0,0,7,194,16,0,3,215,3,0,5,219,12,0,226,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,11,0,0,11,11,0,0,0,12,0,0,0,12,0,0,12,198,16,4,3,221,3,0,5,233,12,0,239,42,0,0,0,42,0,0,0,42,5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,236,23,4,3,266,3,0,5,274,10,0,287,47,3,0,0,55,0,0,0,51,3,0,60,77,5,0,0,86,0,0,0,86,0,0,83,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,3,0,0,0,3,0,0,3,131,10,0,0,141,0,0,0,146,3,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207011153,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,3,0,0,0,3,0,0,4,404,38,3,3,448,4,3,8,455,13,0,464,4,0,0,0,4,0,0,0,4,0,0,9,10,0,0,0,10,0,0,0,10,0,0,10,16,0,0,0,16,0,0,0,16,0,0,15,422,38,3,3,457,4,3,8,464,14,0,480,89,4,0,0,97,12,0,13,111,13,0,126,3,0,0,0,3,0,0,0,3,0,0,3,509,44,3,3,557,16,5,16,574,28,0,608,116,9,0,0,130,4,0,4,134,11,0,145,141,31,4,0,173,3,0,4,175,6,0,183,3,3,7,0,11,0,0,0,11,0,0,11,0,0,0,3,3,0,0,0,3,3,0,7,262,41,13,3,321,4,0,8,324,17,0,340,4,0,0,0,4,0,0,0,4,0,0,3,5,4,0,0,9,0,0,0
207011154,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,153,9,0,0,164,3,0,3,171,4,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,156,9,0,0,171,5,0,5,171,4,0,176,24,4,0,0,28,0,0,0,31,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,174,13,3,0,194,7,0,7,201,9,0,212,44,3,0,0,46,3,0,3,46,4,0,54,50,4,0,0,53,0,0,0,53,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10,0,0,98,5,0,5,103,5,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207011155,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,4,0,0,0,6,0,0,6,351,39,5,0,390,7,0,9,397,20,0,420,3,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,8,0,8,5,3,0,9,4,0,0,0,4,8,0,8,11,3,0,14,354,39,5,0,396,14,0,13,410,24,0,435,81,8,0,0,90,4,4,9,97,9,0,110,0,0,0,0,0,0,0,0,0,0,0,0,440,47,5,0,493,13,4,19,509,36,0,543,108,10,0,0,118,3,0,7,122,14,0,140,144,17,0,0,164,0,0,3,164,3,0,172,0,4,0,0,4,0,0,0,4,0,0,4,6,0,0,0,4,0,0,0,4,0,0,6,263,33,0,0,296,8,0,10,305,26,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207021156,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,138,29,0,4,171,0,0,3,174,10,0,186,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,3,0,0,0,3,0,0,5,8,0,0,0,7,0,0,0,7,0,0,9,148,28,0,4,182,0,0,3,187,7,0,191,42,0,0,0,46,0,0,0,47,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,188,29,0,7,223,0,0,3,229,13,0,237,65,9,0,3,73,0,0,0,78,3,0,75,60,6,0,0,68,0,0,0,74,0,0,78,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,4,0,0,4,128,22,0,4,151,3,0,5,157,3,0,162,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
207021157,7,0,0,0,5,0,0,0,5,0,0,5,4,0,0,0,6,0,0,0,9,0,0,7,215,29,4,4,258,7,0,15,268,23,0,285,7,0,0,0,7,0,0,0,7,0,0,6,3,0,0,0,3,0,0,3,6,0,0,6,12,0,0,0,9,0,0,3,13,0,0,13,227,29,4,4,266,12,3,16,282,23,0,299,74,10,0,0,86,4,0,4,87,25,0,117,0,0,0,0,0,0,0,0,0,0,0,0,295,40,3,9,350,13,3,16,368,48,0,414,79,17,0,0,99,3,0,3,105,5,0,111,76,22,0,0,98,3,3,3,107,8,0,111,0,0,4,0,7,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,167,32,3,3,205,5,3,8,216,14,0,233,7,0,0,0,7,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0
207021159,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,243,38,3,0,285,8,0,14,290,21,0,313,3,0,0,0,3,0,0,0,3,0,0,3,3,3,0,0,7,0,0,0,10,4,0,12,8,3,0,0,14,0,0,0,11,4,0,13,248,37,3,0,291,10,0,14,304,18,0,329,76,10,0,0,94,3,0,3,94,16,0,109,0,0,0,0,0,0,0,0,0,0,0,0,332,50,5,0,385,16,0,18,403,36,0,442,103,10,0,0,112,0,0,0,118,10,0,127,78,20,0,0,101,3,0,3,102,8,0,113,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,182,36,0,0,218,3,0,3,223,21,0,242,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0
207021160,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,6,0,0,6,188,24,0,4,216,5,3,10,224,8,0,230,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,5,0,0,3,8,0,0,8,5,0,0,0,5,0,0,3,11,0,0,11,191,24,0,4,227,10,3,13,237,10,0,241,51,6,0,0,56,0,0,0,59,5,0,68,0,0,0,0,0,0,0,0,0,0,0,0,247,30,0,4,283,10,3,13,294,11,0,308,64,11,0,0,77,0,0,0,75,3,0,76,62,11,0,0,71,3,0,3,79,4,0,82,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,3,0,0,3,132,22,0,3,152,3,3,3,160,11,0,171,3,3,0,0,4,0,0,0,5,0,0,9,0,0,0,0,4,0,0,0
207021424,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,253,35,5,3,292,11,0,12,306,22,0,329,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,10,0,0,0,10,3,0,16,11,0,0,0,11,0,0,0,17,3,0,18,261,40,5,3,311,10,0,16,321,25,0,350,63,16,0,0,85,3,0,6,88,6,0,99,0,0,0,0,0,0,0,0,0,0,0,0,326,57,5,3,389,15,3,22,408,35,0,447,84,11,0,0,97,4,0,3,103,10,0,113,114,29,0,0,144,5,0,9,150,6,0,156,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,40,3,3,244,9,3,10,254,22,0,280,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0
