SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC20558,138,3,0,0,0,0,0,27,170,150,16,9,0,0,0,0,41,221,79,29,29,12,5,3,0,14,169,50,29,46,20,6,9,0,13,167,10,10,37,25,15,7,3,11,127,24,23,42,20,6,6,3,17,145,12,13,51,27,14,0,0,17,134,15,17,49,37,10,3,4,5,137,14,16,53,47,28,8,7,9,174,6,16,59,48,23,6,3,22,184,7,10,47,49,19,9,4,13,150,3,7,25,27,14,4,3,8,105,4,0,20,8,17,3,9,11,67,0,0,10,6,7,3,3,3,34,0,0,5,4,5,3,3,0,23,506,192,484,331,168,65,39,230,2016
SSC20559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC20561,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,6,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,18,17,3,3,0,4,62
SSC20562,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12
SSC20563,176,0,0,0,0,0,0,16,197,213,4,0,0,0,0,3,24,245,175,36,19,3,0,0,0,21,257,90,49,66,10,4,3,0,9,226,61,40,69,26,9,4,0,5,220,41,39,84,26,8,3,0,7,207,40,36,122,51,13,0,0,9,265,37,43,114,47,11,5,3,11,269,32,37,111,56,7,7,0,22,273,35,31,90,67,28,4,3,16,280,24,29,87,55,21,3,0,17,242,13,23,55,46,20,7,6,14,184,12,20,47,32,18,8,8,17,157,6,10,38,19,12,3,5,23,122,11,17,30,21,16,8,12,10,132,966,410,939,464,164,54,49,222,3277
SSC20564,9,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,3,16,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,3,0,4,5,0,0,0,3,17,4,3,6,0,0,0,0,3,11,6,3,7,4,3,0,0,0,19,3,0,3,3,0,0,0,0,8,0,0,5,5,0,0,0,3,14,0,0,4,0,0,0,0,4,5,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,25,25,15,0,4,17,128
SSC20565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,7,4,0,3,27
SSC20566,1035,0,0,0,0,0,0,108,1145,2400,19,0,0,0,0,0,221,2639,955,141,15,3,0,0,0,125,1241,385,257,118,23,10,0,4,59,844,153,118,141,27,14,6,0,31,488,83,77,89,40,7,0,4,19,317,63,63,97,23,13,6,3,20,287,55,65,88,34,13,0,3,27,279,45,56,82,40,17,3,0,11,254,41,38,83,41,5,0,0,16,224,19,31,70,32,10,3,3,14,181,24,21,56,34,18,7,0,14,177,23,20,61,42,30,9,3,23,205,21,16,58,36,16,12,8,18,180,39,18,68,54,43,14,15,51,309,5346,948,1032,432,184,55,44,745,8781
SSC20567,246,3,0,0,0,0,0,41,284,418,24,5,0,0,0,0,53,509,453,123,37,12,0,0,0,76,697,240,206,107,23,7,3,0,46,635,108,97,141,49,18,5,0,27,442,79,69,111,45,17,5,3,27,349,62,62,147,42,13,5,4,22,357,44,54,119,52,12,7,3,21,301,32,56,112,39,14,9,0,13,279,29,48,110,57,22,4,3,24,301,22,32,120,49,30,7,5,14,285,14,24,100,55,20,11,3,16,238,10,8,89,45,20,10,10,16,220,8,9,67,43,15,13,9,9,170,3,13,23,30,17,6,9,4,118,1779,819,1287,549,203,85,59,411,5191
SSC20568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,7,0,0,0,23
SSC20569,15,0,0,0,0,0,0,3,14,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,13,3,0,3,0,0,0,0,0,11,5,0,3,0,0,0,0,0,13,3,0,5,3,0,0,0,0,12,3,0,0,3,0,0,0,0,7,0,0,3,4,0,0,0,0,10,0,0,3,4,0,0,3,0,13,0,0,3,3,0,0,0,3,11,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,12,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11,30,23,8,10,3,13,145
SSC20570,3,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,10,4,3,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,10,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,10,4,0,3,3,0,0,0,0,15,3,0,3,4,0,0,0,0,13,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,9,25,11,9,5,0,8,92
SSC20571,90,0,0,0,0,0,0,16,103,157,3,0,0,0,0,0,15,177,299,8,0,0,0,0,0,44,349,250,48,27,0,0,0,0,26,362,129,65,70,14,3,0,0,20,309,76,34,86,34,7,0,0,23,255,74,34,86,18,3,3,3,18,235,63,24,63,14,3,0,0,18,193,72,21,52,18,5,0,0,14,191,48,34,44,36,7,0,0,20,187,33,24,48,27,7,0,0,14,150,18,10,18,24,3,3,0,10,88,12,8,21,11,7,0,3,0,59,7,3,17,6,3,0,0,4,44,3,3,5,3,3,0,3,3,33,1330,322,548,211,53,9,14,246,2729
SSC20572,183,3,0,0,0,0,0,24,209,140,17,7,0,0,0,0,10,175,97,31,31,10,0,0,0,12,186,58,38,60,26,9,0,0,9,206,25,32,72,40,16,3,3,9,200,41,34,78,41,22,3,0,3,217,41,40,96,55,27,3,6,15,275,33,35,117,60,23,0,5,18,293,29,30,129,84,34,5,3,15,326,36,27,108,76,24,3,0,15,293,19,25,96,80,30,10,9,24,286,16,16,90,82,24,8,4,17,255,19,6,44,38,41,13,7,16,182,3,6,33,32,17,8,4,5,108,7,5,12,28,11,3,3,3,71,758,334,966,642,280,61,45,194,3284
SSC20573,14,0,0,0,0,0,0,5,18,14,0,0,0,0,0,0,3,17,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,5,0,0,0,0,0,0,0,7,4,3,8,7,3,0,0,0,23,3,0,5,4,0,0,0,4,10,3,3,8,0,0,3,0,0,15,0,3,3,4,0,0,0,0,14,0,0,9,3,0,0,0,0,7,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,17,39,24,8,3,0,14,146
SSC20574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5
SSC20575,6,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,7,0,0,4,4,0,3,0,0,11,0,0,3,3,0,0,0,0,4,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,24,3,20,17,4,3,0,9,77
SSC20576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,3,0,0,16
SSC20577,44,0,0,0,0,0,0,8,55,30,4,0,0,0,0,0,6,43,18,0,3,0,0,0,0,3,26,3,12,5,5,0,0,0,0,27,15,3,15,4,0,0,3,0,39,11,8,13,12,5,0,3,7,61,9,7,15,11,4,3,4,3,55,9,10,22,6,8,0,0,9,72,12,4,20,13,7,5,3,7,76,11,15,28,27,10,4,0,8,95,3,4,11,17,11,3,0,8,58,9,8,19,12,5,0,0,3,50,7,0,8,4,7,6,0,3,41,3,0,3,6,4,3,3,8,36,3,0,7,4,0,3,3,3,20,183,89,170,125,59,34,31,76,758
SSC20578,50,0,0,0,0,0,0,3,55,61,10,0,3,0,0,0,13,86,74,31,16,5,0,0,0,8,133,48,33,31,22,0,0,0,10,147,15,16,23,13,3,3,0,3,68,11,10,20,9,3,0,0,3,57,10,9,22,12,7,0,0,4,60,9,9,23,16,3,0,0,0,60,5,4,23,14,4,3,0,3,65,8,10,13,3,3,0,0,3,38,0,0,8,7,3,0,0,0,17,3,0,4,5,3,0,0,0,18,0,0,4,3,0,3,0,0,12,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,7,283,124,187,126,33,13,3,59,827
SSC20579,175,0,0,0,0,0,0,23,201,205,35,17,3,0,0,0,20,274,289,97,55,20,3,0,0,30,488,143,176,145,56,9,0,4,23,548,51,85,163,54,11,3,0,22,396,28,40,140,60,19,3,3,16,312,15,34,82,46,13,8,0,13,207,12,25,65,26,10,5,4,12,156,7,21,32,28,16,0,3,13,110,9,19,55,31,14,0,0,10,138,5,8,58,23,8,5,3,9,112,4,10,25,12,4,0,8,5,68,0,0,7,11,9,0,0,0,28,0,0,6,3,3,0,0,0,16,0,0,3,3,0,0,3,0,11,945,541,846,374,119,33,29,188,3061
SSC20580,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,12,7,3,0,0,0,34
SSC20581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,8,4,0,0,0,3,24
SSC20582,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,3,0,0,0,23
SSC20583,7,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,3,10,0,0,4,3,0,0,0,0,8,3,0,4,0,0,0,0,0,12,0,0,5,3,0,0,0,0,10,0,0,3,0,0,0,0,0,4,0,0,3,6,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,28,21,3,0,0,4,91
SSC20584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,7,0,0,0,3,31
SSC20585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20587,52,0,0,0,0,0,0,7,65,29,17,3,0,0,0,0,4,53,14,3,7,11,0,0,0,7,40,10,3,14,9,3,0,0,0,35,3,4,11,7,6,6,0,3,38,3,6,13,11,6,0,0,0,44,11,3,16,17,3,4,0,6,64,10,5,23,24,7,0,0,6,78,8,5,18,11,5,7,0,3,60,3,3,20,23,10,3,0,5,63,7,7,17,15,4,3,0,3,58,7,3,11,16,11,0,3,3,58,8,3,14,18,5,5,9,0,58,0,0,12,9,11,0,5,0,41,9,4,5,13,3,3,6,0,43,169,59,193,174,78,36,23,51,784
SSC20588,132,3,0,0,0,0,0,25,164,102,24,9,4,0,0,0,12,152,68,31,33,11,3,0,0,16,162,33,25,32,24,5,6,3,12,142,27,20,46,26,17,4,3,18,159,13,18,60,34,13,4,5,12,151,15,14,53,45,19,3,4,14,173,14,16,59,41,25,4,6,12,180,20,11,47,48,23,6,3,13,171,18,9,59,62,28,9,3,20,220,19,18,65,67,40,18,6,28,264,9,14,47,49,28,16,15,24,194,11,12,31,38,40,8,11,13,166,3,8,14,34,24,13,18,18,129,7,5,23,24,17,6,15,12,117,497,230,585,505,281,109,83,254,2546
SSC20589,14,0,0,0,0,0,0,3,14,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,3,3,0,0,0,0,7,0,0,3,4,0,0,0,0,7,0,0,3,3,0,3,0,0,14,0,0,4,7,0,0,0,3,13,3,0,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,20,20,8,3,0,7,90
SSC20590,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,4,6,7,0,4,0,3,35
SSC20591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,5,14
SSC20592,501,0,0,0,0,0,0,64,569,918,27,4,0,0,0,0,88,1042,1055,95,37,4,3,0,0,105,1293,846,231,118,32,11,3,3,84,1323,408,233,316,86,19,3,5,59,1121,297,169,349,116,23,9,6,64,1039,228,146,344,115,46,5,11,53,955,191,104,253,131,27,16,10,55,789,181,100,219,110,52,12,9,37,729,107,72,193,109,54,18,15,32,599,70,46,163,96,47,21,19,36,492,35,24,126,106,45,19,12,21,384,21,25,137,101,62,12,16,29,403,26,23,92,67,37,12,27,20,292,39,32,96,67,36,10,29,30,338,4922,1327,2453,1139,454,142,151,774,11362
SSC20593,114,4,0,0,0,0,0,19,136,189,7,10,0,0,0,0,40,242,203,46,13,3,3,0,0,32,298,184,82,48,6,3,0,5,30,366,96,69,96,23,3,3,0,25,316,81,61,98,31,7,0,0,20,297,56,40,105,37,12,0,3,21,281,61,34,74,29,4,5,0,25,237,35,24,65,33,11,3,0,15,189,26,19,56,29,11,3,0,16,164,13,20,44,18,11,3,4,11,128,7,16,40,30,13,3,6,15,119,7,3,45,35,12,7,3,14,130,4,6,40,20,21,7,8,10,131,10,14,48,47,15,11,16,22,187,1095,441,779,349,131,51,48,309,3220
SSC20594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
