SSC_CODE_2016,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
SSC20874,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,3,0,0,0,0,0,29
SSC20875,0,0,0,4,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,10,3,4,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,15,6,4,0,3,6,3,53
SSC20876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20877,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,8,0,3,0,4,3,0,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,3,8,4,5,3,8,0,50
SSC20878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20879,88,146,46,67,97,38,13,24,7,532,135,131,80,101,118,50,10,32,9,661,180,67,475,143,148,95,54,72,18,1253,12,3,0,24,13,13,3,11,0,80,26,15,3,30,40,21,3,8,3,153,13,30,10,13,21,8,0,3,7,94,10,33,15,14,17,9,4,8,19,136,1374,3222,761,639,1032,470,141,286,135,8063
SSC20880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20881,9,17,5,10,10,5,0,3,3,65,23,18,18,14,24,13,0,3,0,111,28,15,88,27,24,14,12,13,3,238,0,0,0,4,3,0,0,0,0,12,0,7,0,3,7,3,3,0,0,20,0,3,0,0,0,3,0,0,0,7,0,3,0,0,0,0,0,3,7,23,148,395,148,102,144,77,27,43,25,1106
SSC20882,6,9,3,3,5,4,0,3,0,37,10,4,4,10,8,3,0,0,0,39,18,9,42,12,14,9,6,4,0,121,0,0,0,0,3,0,0,0,0,3,3,0,0,3,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,5,3,8,0,0,0,0,0,3,0,13,96,177,56,40,65,32,11,12,3,497
SSC20883,0,3,6,3,6,0,0,3,0,33,10,3,12,23,10,3,8,8,0,75,6,0,57,16,12,5,12,12,0,125,0,0,0,5,3,0,0,0,0,10,0,0,0,3,5,0,5,9,0,23,0,0,0,0,0,0,0,0,0,6,0,0,3,7,0,9,6,12,4,41,39,47,88,62,51,35,37,60,3,425
SSC20884,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,14
SSC20885,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,0,0,0,14,3,4,21,17,3,5,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,15,38,22,40,12,14,8,8,3,147
SSC20886,14,18,8,5,5,3,0,0,0,49,7,17,12,18,9,4,0,15,0,79,55,7,98,50,25,24,28,43,3,345,0,0,3,0,4,0,0,0,0,9,3,3,0,9,0,3,0,4,0,24,0,0,3,0,0,0,0,3,0,8,3,4,8,0,3,0,5,9,3,37,115,183,137,112,66,43,34,80,7,768
SSC20887,4,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,12,4,0,3,0,4,0,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,9,10,9,7,0,4,6,0,61
SSC20888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,3,0,0,0,0,0,22
SSC20889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9
SSC20890,3,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,0,5,11,0,6,3,3,0,3,3,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,9,13,9,8,3,3,9,0,73
SSC20891,0,5,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,7,10,0,6,0,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,20,6,3,9,0,0,4,0,64
SSC20892,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,4,4,3,0,0,3,0,34
SSC20893,19,14,0,12,12,0,0,3,0,63,13,24,9,30,23,4,6,3,0,120,43,17,129,44,56,23,27,23,0,353,0,0,0,0,4,3,0,0,0,14,3,3,4,10,9,3,3,3,0,46,0,3,0,0,3,0,0,0,0,8,3,8,3,3,3,3,3,3,0,34,137,272,159,119,163,55,45,45,4,1001
SSC20894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,3,4,0,0,0,0,10
SSC20895,20,38,24,22,27,10,4,5,0,153,32,45,32,35,27,11,0,12,4,199,45,21,122,43,38,26,14,33,8,340,0,0,0,5,4,5,3,0,0,19,3,3,5,4,11,10,0,6,0,40,7,9,0,0,3,0,0,0,0,24,5,8,5,0,3,3,0,0,12,37,452,1253,239,239,310,143,39,86,45,2810
SSC20896,3,5,0,0,0,0,0,3,0,7,0,4,0,0,0,0,0,0,0,9,0,0,12,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,25,20,5,6,8,0,11,0,91
SSC20897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,8
SSC20898,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,6,3,3,0,3,0,0,29
SSC20899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20900,5,0,0,3,0,0,0,0,0,9,3,0,0,0,0,0,0,3,0,10,14,0,11,4,3,3,5,3,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,13,13,9,10,11,14,0,103
SSC20901,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,3,5,6,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,15,9,6,3,3,0,0,3,53
SSC20902,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,3,0,0,0,0,0,21
SSC20903,22,31,40,27,31,7,11,11,3,199,38,43,55,65,45,25,35,27,4,335,48,24,282,107,59,36,55,76,10,690,3,3,3,9,4,3,3,5,0,39,4,5,16,19,21,16,7,11,0,98,7,14,0,9,3,8,10,0,0,51,9,12,20,14,16,10,14,19,16,127,293,849,534,437,322,193,220,243,72,3167
SSC20904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6
SSC20905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,10
SSC20906,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,5,6,7,0,0,3,0,34
SSC20907,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,11,4,0,6,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,12,8,3,0,0,5,0,45
SSC20908,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,3,0,0,0,0,0,14
SSC20909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3
SSC20910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20911,112,149,67,76,107,50,26,29,6,627,128,147,118,247,201,86,22,44,10,1003,286,150,1339,390,320,175,221,259,32,3174,16,13,20,21,28,20,10,19,4,137,24,28,25,52,53,33,11,24,6,247,9,21,12,4,18,10,5,4,3,77,18,23,24,33,28,27,19,31,36,238,1018,2279,1741,1050,1154,560,362,483,125,8782
SSC20912,13,18,5,4,7,0,0,0,0,53,21,9,12,7,5,0,0,0,3,60,30,9,47,13,4,8,5,7,7,130,0,5,0,0,0,0,0,3,0,8,0,8,3,0,3,0,0,0,0,13,0,0,0,0,3,0,0,0,0,7,3,4,0,0,0,0,0,0,0,13,106,225,79,56,48,20,12,23,12,581
SSC20913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20914,3,5,6,0,4,3,0,0,0,20,5,0,0,3,4,3,0,0,0,12,15,4,22,6,3,3,0,3,0,62,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,9,45,37,32,16,18,15,0,10,5,174
SSC20915,3,0,0,3,0,0,0,0,0,14,10,0,0,3,6,3,0,3,0,26,31,3,28,3,0,4,12,5,0,84,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,76,38,32,21,18,4,10,17,0,223
SSC20916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,11
SSC20918,40,63,9,21,25,15,4,3,5,196,30,69,31,41,27,32,7,17,0,252,52,35,95,64,36,23,13,26,4,356,4,3,0,6,4,0,6,3,0,29,6,5,8,16,10,8,0,0,0,53,7,14,3,3,7,0,0,0,0,30,9,11,6,10,6,4,3,9,6,73,746,2265,254,352,377,233,54,88,69,4444
SSC20919,44,84,27,30,38,18,0,6,5,244,44,77,36,39,41,28,4,12,4,290,53,34,173,61,59,24,14,19,7,436,3,3,3,12,0,3,0,0,0,25,12,12,3,9,9,4,0,0,4,62,10,15,3,7,11,3,0,4,0,48,9,15,9,8,6,3,3,0,4,54,982,3021,411,427,532,262,42,76,81,5842
SSC20920,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,6,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,0,3,3,0,0,0,26
SSC20921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,3,3,0,20
SSC20922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20923,9,45,16,17,25,9,0,3,0,122,27,36,18,38,27,16,12,11,4,181,30,19,72,57,44,14,12,32,7,282,0,4,3,6,4,3,0,0,0,31,0,7,5,16,11,4,0,9,0,46,0,5,0,3,4,3,0,3,0,22,3,5,8,7,6,0,10,8,6,58,342,1160,169,266,312,126,64,115,38,2598
SSC20924,10,9,4,0,3,10,0,3,0,37,5,4,3,0,0,3,0,0,0,16,15,0,24,3,3,3,3,6,0,61,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,3,0,9,69,83,40,16,17,20,5,22,3,274
SSC20925,12,20,4,14,6,3,0,3,0,66,4,18,4,42,16,11,3,6,0,111,37,19,108,73,28,47,20,32,0,366,4,0,3,5,3,9,0,5,0,28,0,0,3,3,4,4,0,3,0,19,3,0,0,4,0,0,0,3,0,12,4,4,0,4,4,6,0,3,4,24,110,385,138,186,109,89,32,76,11,1141
SSC20926,4,3,0,0,0,0,0,0,0,16,0,3,0,3,3,0,0,3,0,16,6,0,38,13,0,3,4,11,0,74,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,18,23,42,23,12,7,4,18,0,159
SSC20927,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,11,3,3,0,3,3,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,8,13,3,4,7,3,3,0,60
SSC20928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC20929,48,72,60,59,38,22,19,28,3,339,66,66,88,127,75,49,27,52,8,555,69,53,238,114,77,52,57,64,13,738,7,0,6,7,10,19,3,10,0,65,5,13,12,26,22,4,7,14,0,95,11,18,3,12,9,8,3,12,4,84,13,15,13,12,7,8,13,11,12,110,725,2230,612,692,702,441,239,472,104,6215
SSC20930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,4,0,10,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,0,6,0,3,0,0,36
SSC20931,35,57,27,27,43,23,9,10,0,234,50,63,45,64,53,35,9,22,3,346,62,25,218,73,50,42,31,47,7,556,3,3,5,3,9,10,0,3,0,38,12,3,3,7,19,7,8,5,0,60,4,6,7,6,6,0,0,3,0,35,8,4,4,7,9,3,4,4,5,51,499,1269,409,327,478,261,86,151,40,3522
SSC20932,3,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,10,9,0,7,4,0,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,20,10,16,12,0,10,3,0,95
SSC20933,0,4,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,10,0,0,3,3,3,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,9,8,7,0,3,8,0,74
SSC20934,10,12,0,8,3,0,0,3,0,34,5,7,5,11,8,4,0,0,0,40,25,3,57,19,12,4,15,28,3,174,0,0,0,6,0,0,0,0,0,9,4,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,6,3,5,0,24,86,105,76,45,38,21,19,41,0,438
SSC20935,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,5,4,0,3,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,14,13,3,9,5,6,0,8,0,58
SSC20936,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,3,24
SSC20937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6
SSC20938,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,3,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,7,0,3,3,0,35
SSC20939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7
SSC20940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,3,0,0,0,0,24
SSC20941,89,197,89,124,121,75,18,35,6,754,167,220,156,348,211,133,32,73,16,1359,332,177,1546,628,387,263,290,361,49,4037,24,6,22,33,34,34,22,31,6,202,34,22,41,86,72,39,26,32,6,361,5,21,4,18,13,8,12,14,4,97,30,39,42,55,34,30,24,40,38,338,990,2490,2042,1599,1155,751,477,690,160,10355
SSC20942,7,9,5,7,12,7,0,7,0,52,14,21,18,38,18,8,3,12,0,139,18,23,174,61,36,33,71,78,3,511,3,0,3,0,4,5,3,4,0,28,3,3,4,15,3,0,5,5,0,43,0,3,0,0,3,0,0,0,0,7,3,3,9,9,11,8,10,19,3,75,69,135,230,161,108,72,105,145,14,1041
SSC20943,87,148,51,81,85,44,13,18,13,539,130,119,65,112,121,49,5,21,7,627,229,99,743,205,156,121,79,117,15,1764,6,7,9,17,19,11,4,13,0,92,26,17,9,38,34,18,6,15,0,172,11,14,7,8,9,5,0,3,0,59,26,27,22,29,20,25,11,16,18,192,969,1904,971,650,674,382,147,237,76,6015
SSC20944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,6,11,6,0,7,0,3,0,28
SSC20945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,3,0,3,3,0,26
SSC20946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
SSC20947,7,11,0,0,0,0,0,0,0,20,5,0,0,4,0,0,0,0,0,9,9,0,16,0,3,3,3,0,0,42,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,42,52,17,14,15,8,6,4,3,159
SSC20948,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,0,0,8,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,8,6,5,0,4,5,0,65
SSC20949,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,10,3,0,10,3,0,0,3,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,13,7,5,3,0,3,3,0,48
