SSC_CODE_2016,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
SSC21147,36,32,45,72,124,80,18,3,0,407,0,0,0,0,6,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,11,0,0,3,0,0,3,0,0,0,8,0,0,3,3,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,10,10,6,3,8,15,6,0,0,0,51,3,3,3,4,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,6,7,0,0,0,0,21,0,0,0,3,6,0,0,0,0,16,0,3,13,6,15,10,0,0,0,51,0,3,6,11,16,16,0,0,0,47,0,3,11,20,17,15,3,0,0,73,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4
SSC21148,7,4,11,19,12,16,5,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,0,0,0,0,10,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,7,0,0,0,0,10,0,0,3,3,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21149,93,124,262,346,412,314,105,22,0,1690,0,0,5,3,11,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,17,13,18,43,34,23,7,0,0,149,0,0,0,3,0,0,0,0,0,6,0,0,7,16,6,6,0,0,0,38,0,0,4,3,11,3,0,0,0,22,13,18,24,33,55,29,7,0,0,174,28,28,40,31,26,26,0,0,0,174,0,0,5,7,7,3,0,0,0,24,0,0,4,5,0,0,0,0,0,16,0,3,3,3,9,4,0,0,0,26,0,0,3,10,0,8,0,0,0,18,0,3,19,23,26,9,8,0,0,85,0,0,8,12,16,8,5,0,0,53,0,3,13,12,12,13,9,0,0,67,3,7,36,43,54,45,11,0,0,199,5,16,45,77,83,80,12,0,0,314,10,7,3,18,13,9,3,0,0,57,3,12,14,13,23,13,4,0,0,76
SSC21150,5,3,6,4,15,9,0,3,0,39,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21151,12,20,62,76,116,129,30,10,0,464,0,0,0,3,0,3,4,0,0,11,0,4,3,5,4,0,0,0,0,16,0,6,0,6,4,10,3,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,10,7,13,13,13,0,0,0,54,3,7,4,3,8,7,3,0,0,30,0,0,4,0,3,3,0,0,0,13,0,0,0,0,0,3,0,0,0,4,0,0,4,3,6,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,4,4,0,0,10,0,0,0,4,5,3,0,0,0,13,0,3,0,3,12,8,0,0,0,20,0,4,5,6,9,5,0,0,0,33,0,3,9,13,31,34,7,0,0,96,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,11
SSC21152,10,10,46,54,45,41,10,0,0,223,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,14,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,3,9,3,3,0,0,0,0,24,5,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,10,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,0,0,5,6,14,7,0,0,0,30,0,5,6,3,14,9,0,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
SSC21153,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21154,32,49,111,213,203,97,30,3,0,721,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,4,3,0,0,33,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,4,0,0,0,17,0,0,3,8,5,0,0,0,0,17,17,9,10,14,20,12,3,0,0,87,18,13,12,13,3,3,0,0,0,58,0,0,3,3,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,11,0,3,3,13,9,5,0,0,0,39,0,0,4,6,0,0,3,0,0,19,0,4,11,25,11,0,0,0,0,50,0,5,3,12,7,4,0,0,0,24,0,0,3,15,18,7,3,0,0,45,0,3,14,23,21,9,4,0,0,80,0,9,21,35,45,30,4,0,0,144,0,0,0,3,6,0,0,0,0,8,0,4,3,4,4,4,0,0,0,15
SSC21155,3,3,6,11,8,12,0,5,0,54,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21156,121,204,476,649,566,382,105,31,0,2531,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,3,23,28,26,13,8,0,0,108,0,0,0,4,0,0,0,0,0,10,0,3,4,9,9,3,0,0,0,37,0,5,16,20,13,12,0,0,0,64,39,42,32,32,60,22,8,0,0,227,41,28,14,17,13,14,4,0,0,131,0,0,5,14,14,6,3,0,0,38,0,3,11,12,8,0,0,0,0,39,0,0,26,29,31,10,0,0,0,97,0,4,14,11,6,3,0,0,0,41,0,5,47,50,41,24,6,0,0,174,0,13,11,11,14,8,3,0,0,64,0,3,16,39,47,30,3,0,0,135,10,12,73,94,126,75,9,0,0,407,11,37,114,122,125,79,26,0,0,507,3,5,9,15,7,3,0,0,0,46,9,7,19,24,25,14,3,0,0,95
SSC21157,0,4,4,3,6,4,7,0,0,31,0,0,3,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21158,49,116,423,412,284,218,56,9,0,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,9,8,10,7,0,0,0,36,0,0,3,5,0,0,0,0,0,9,0,3,3,9,4,3,0,0,0,19,0,3,9,7,8,3,0,0,0,31,12,28,33,16,18,20,0,0,0,133,16,19,19,14,9,4,0,0,0,75,0,3,3,11,6,0,0,0,0,20,0,3,6,8,7,8,0,0,0,39,0,0,25,22,14,0,0,0,0,66,0,3,8,3,5,0,0,0,0,23,0,13,51,55,20,16,8,0,0,163,0,3,19,7,12,11,0,0,0,53,0,3,18,26,17,9,3,0,0,82,3,6,56,64,64,39,11,0,0,260,0,27,137,92,80,59,11,0,0,408,0,10,8,3,3,3,0,0,0,24,4,6,13,14,8,4,0,0,0,46
SSC21159,37,110,457,362,276,194,43,6,0,1492,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,8,8,4,7,0,0,0,36,0,0,0,0,3,0,0,0,0,5,0,0,3,3,5,3,0,0,0,15,0,4,13,12,3,5,0,0,0,33,19,30,40,21,16,6,0,0,0,132,22,20,25,14,13,3,0,0,0,92,0,3,4,3,4,6,0,0,0,26,0,0,10,12,8,0,0,0,0,27,0,5,25,14,6,3,0,0,0,52,0,0,8,3,5,4,0,0,0,21,0,5,39,30,16,14,0,0,0,107,0,4,23,18,11,6,0,0,0,60,0,0,23,30,16,23,3,0,0,91,7,14,58,49,53,33,0,0,0,219,3,30,126,82,82,56,16,0,0,395,0,8,7,8,5,3,0,0,0,28,0,4,24,10,14,7,0,0,0,57
SSC21160,23,102,333,223,187,126,27,3,0,1025,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,12,0,0,0,43,0,0,0,0,0,3,0,0,0,7,0,0,8,3,9,0,0,0,0,17,0,0,7,3,4,3,0,0,0,10,8,12,22,11,10,7,0,0,0,73,9,26,11,13,3,6,0,0,0,65,0,0,6,7,5,0,0,0,0,18,0,0,3,5,0,0,0,0,0,9,0,3,9,4,0,3,0,0,0,22,0,0,3,3,0,0,0,0,0,10,0,8,20,11,9,0,3,0,0,47,0,8,9,11,10,8,0,0,0,47,0,0,13,4,12,7,0,0,0,37,4,5,34,32,22,16,0,0,0,104,0,18,64,56,45,34,7,0,0,217,3,4,5,5,3,0,0,0,0,16,0,0,13,10,7,3,0,0,0,29
SSC21161,0,4,0,3,3,8,4,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21162,0,0,3,3,3,9,5,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21163,3,9,17,20,41,27,3,3,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,4,3,6,0,0,0,0,10,0,3,7,8,6,4,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,4,0,0,0,14,0,0,0,3,7,4,0,0,0,16,0,0,3,3,11,13,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SSC21164,0,4,16,14,25,18,13,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,4,3,9,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,5,0,0,3,0,5,10,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3
SSC21165,31,76,245,186,175,125,19,0,0,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,8,3,3,0,0,0,27,0,0,0,4,3,0,0,0,0,11,0,0,3,4,3,0,0,0,0,17,0,0,0,3,3,0,0,0,0,8,22,20,24,15,15,18,0,0,0,120,28,26,10,6,5,3,0,0,0,80,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,12,10,3,3,0,0,0,27,0,0,3,3,0,0,0,0,0,8,0,3,18,11,5,4,3,0,0,47,0,3,5,5,14,0,0,0,0,25,3,7,8,12,10,11,4,0,0,56,0,8,33,21,22,16,3,0,0,106,3,28,71,39,62,52,7,0,0,260,0,0,0,3,3,0,0,0,0,13,0,9,5,8,5,3,0,0,0,31
SSC21166,0,8,13,14,26,24,3,0,0,82,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,7,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,7,3,0,0,0,13,0,5,8,3,6,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
SSC21167,0,0,3,10,8,7,8,0,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21168,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21169,3,4,4,3,6,3,8,5,0,34,0,0,0,0,6,5,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21170,23,50,64,88,91,68,26,7,0,415,0,3,3,3,8,9,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,16,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,9,9,4,4,15,5,0,0,0,59,0,4,4,3,3,6,0,0,0,20,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,5,0,0,9,3,3,0,0,0,0,11,0,0,0,0,3,7,0,0,0,14,0,3,0,10,4,6,0,0,0,18,0,0,8,10,6,3,0,0,0,25,0,8,17,17,18,25,0,0,0,88,0,0,0,5,0,0,0,0,0,3,0,0,0,5,5,0,0,0,0,19
SSC21171,0,0,0,0,3,5,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21172,27,31,49,67,91,99,26,7,0,397,0,4,8,16,10,10,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,3,8,3,6,6,11,10,5,0,0,55,3,3,3,0,4,8,3,0,0,22,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,5,0,0,0,3,20,7,0,0,0,24,0,3,0,3,14,6,3,0,0,31,0,5,16,16,23,22,0,0,0,80,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,0,0,16
SSC21173,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
