POA_CODE_2016,A55_64_SOLSE_VWW_12,A55_64_SOLSE_VWW_13,A55_64_SOLSE_VWW_14,A55_64_SOLSE_VWW_15,A55_64_SOLSE_VWW_16,A55_64_SOLSE_VWW_YNS,A55_64_SOLSE_VWW_T,A55_64_SOLSE_NWNAA_B00,A55_64_SOLSE_NWNAA_00_05,A55_64_SOLSE_NWNAA_06_10,A55_64_SOLSE_NWNAA_11,A55_64_SOLSE_NWNAA_12,A55_64_SOLSE_NWNAA_13,A55_64_SOLSE_NWNAA_14,A55_64_SOLSE_NWNAA_15,A55_64_SOLSE_NWNAA_16,A55_64_SOLSE_NWNAA_YNS,A55_64_SOLSE_NWNAA_T,A55_64_SOLSE_PinE_NS_B00,A55_64_SOLSE_PinE_NS_00_05,A55_64_SOLSE_PinE_NS_06_10,A55_64_SOLSE_PinE_NS_11,A55_64_SOLSE_PinE_NS_12,A55_64_SOLSE_PinE_NS_13,A55_64_SOLSE_PinE_NS_14,A55_64_SOLSE_PinE_NS_15,A55_64_SOLSE_PinE_NS_16,A55_64_SOLSE_PinE_NS_YNS,A55_64_SOLSE_PinE_NS_T,A55_64_SOLSE_T_B00,A55_64_SOLSE_T_00_05,A55_64_SOLSE_T_06_10,A55_64_SOLSE_T_11,A55_64_SOLSE_T_12,A55_64_SOLSE_T_13,A55_64_SOLSE_T_14,A55_64_SOLSE_T_15,A55_64_SOLSE_T_16,A55_64_SOLSE_T_YNS,A55_64_SOLSE_T_T,A55_64_L_PinE_NS_B00,A55_64_L_PinE_NS_00_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11,A55_64_L_PinE_NS_12,A55_64_L_PinE_NS_13,A55_64_L_PinE_NS_14,A55_64_L_PinE_NS_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B00,A55_64_T_00_05,A55_64_T_06_10,A55_64_T_11,A55_64_T_12,A55_64_T_13,A55_64_T_14,A55_64_T_15,A55_64_T_16,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B00,A65_74_SEO_00_05,A65_74_SEO_06_10,A65_74_SEO_11,A65_74_SEO_12,A65_74_SEO_13,A65_74_SEO_14,A65_74_SEO_15,A65_74_SEO_16,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_SOLSE_VWW_B00,A65_74_SOLSE_VWW_00_05,A65_74_SOLSE_VWW_06_10,A65_74_SOLSE_VWW_11,A65_74_SOLSE_VWW_12,A65_74_SOLSE_VWW_13,A65_74_SOLSE_VWW_14,A65_74_SOLSE_VWW_15,A65_74_SOLSE_VWW_16,A65_74_SOLSE_VWW_YNS,A65_74_SOLSE_VWW_T,A65_74_SOLSE_NWNAA_B00,A65_74_SOLSE_NWNAA_00_05,A65_74_SOLSE_NWNAA_06_10,A65_74_SOLSE_NWNAA_11,A65_74_SOLSE_NWNAA_12,A65_74_SOLSE_NWNAA_13,A65_74_SOLSE_NWNAA_14,A65_74_SOLSE_NWNAA_15,A65_74_SOLSE_NWNAA_16,A65_74_SOLSE_NWNAA_YNS,A65_74_SOLSE_NWNAA_T,A65_74_SOLSE_PinE_NS_B00,A65_74_SOLSE_PinE_NS_00_05,A65_74_SOLSE_PinE_NS_06_10,A65_74_SOLSE_PinE_NS_11,A65_74_SOLSE_PinE_NS_12,A65_74_SOLSE_PinE_NS_13,A65_74_SOLSE_PinE_NS_14,A65_74_SOLSE_PinE_NS_15,A65_74_SOLSE_PinE_NS_16,A65_74_SOLSE_PinE_NS_YNS,A65_74_SOLSE_PinE_NS_T,A65_74_SOLSE_T_B00,A65_74_SOLSE_T_00_05,A65_74_SOLSE_T_06_10,A65_74_SOLSE_T_06,A65_74_SOLSE_T_12,A65_74_SOLSE_T_13,A65_74_SOLSE_T_14,A65_74_SOLSE_T_15,A65_74_SOLSE_T_16,A65_74_SOLSE_T_YNS,A65_74_SOLSE_T_T,A65_74_L_PinE_NS_B00,A65_74_L_PinE_NS_00_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11,A65_74_L_PinE_NS_12,A65_74_L_PinE_NS_13,A65_74_L_PinE_NS_14,A65_74_L_PinE_NS_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B00,A65_74_T_00_05,A65_74_T_06_10,A65_74_T_11,A65_74_T_12,A65_74_T_13,A65_74_T_14,A65_74_T_15,A65_74_T_16,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B00,A75_84_SEO_00_05,A75_84_SEO_06_10,A75_84_SEO_11,A75_84_SEO_12,A75_84_SEO_13,A75_84_SEO_14,A75_84_SEO_15,A75_84_SEO_16,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_SOLSE_VWW_B00,A75_84_SOLSE_VWW_00_05,A75_84_SOLSE_VWW_06_10,A75_84_SOLSE_VWW_11,A75_84_SOLSE_VWW_12,A75_84_SOLSE_VWW_13,A75_84_SOLSE_VWW_14,A75_84_SOLSE_VWW_15,A75_84_SOLSE_VWW_16,A75_84_SOLSE_VWW_YNS,A75_84_SOLSE_VWW_T,A75_84_SOLSE_NWNAA_B00,A75_84_SOLSE_NWNAA_00_05,A75_84_SOLSE_NWNAA_06_10,A75_84_SOLSE_NWNAA_11,A75_84_SOLSE_NWNAA_12,A75_84_SOLSE_NWNAA_13,A75_84_SOLSE_NWNAA_14,A75_84_SOLSE_NWNAA_15,A75_84_SOLSE_NWNAA_16,A75_84_SOLSE_NWNAA_YNS,A75_84_SOLSE_NWNAA_T,A75_84_SOLSE_PinE_NS_B00,A75_84_SOLSE_PinE_NS_00_05,A75_84_SOLSE_PinE_NS_06_10,A75_84_SOLSE_PinE_NS_11,A75_84_SOLSE_PinE_NS_12,A75_84_SOLSE_PinE_NS_13,A75_84_SOLSE_PinE_NS_14,A75_84_SOLSE_PinE_NS_15,A75_84_SOLSE_PinE_NS_16,A75_84_SOLSE_PinE_NS_YNS,A75_84_SOLSE_PinE_NS_T,A75_84_SOLSE_T_B00,A75_84_SOLSE_T_00_05,A75_84_SOLSE_T_06_10,A75_84_SOLSE_T_11,A75_84_SOLSE_T_12,A75_84_SOLSE_T_13,A75_84_SOLSE_T_14,A75_84_SOLSE_T_15,A75_84_SOLSE_T_16,A75_84_SOLSE_T_YNS,A75_84_SOLSE_T_T,A75_84_L_PinE_NS_B00,A75_84_L_PinE_NS_00_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11,A75_84_L_PinE_NS_12,A75_84_L_PinE_NS_13
POA3173,4,3,4,7,4,14,911,505,47,46,18,19,17,12,18,8,40,721,12,0,0,0,0,0,0,0,0,0,7,1334,83,63,22,23,17,14,21,8,52,1634,0,0,0,0,0,0,0,0,0,0,0,1685,104,71,23,24,17,18,21,11,57,2030,434,6,6,0,0,0,0,0,0,10,461,458,7,10,0,0,3,3,0,0,6,493,284,21,32,7,3,5,5,4,5,12,392,0,0,0,0,0,0,0,0,0,0,0,746,28,48,7,6,8,4,5,5,22,883,0,0,0,0,0,0,0,0,0,0,0,1177,40,48,7,6,8,9,5,5,31,1345,187,3,4,0,0,3,0,0,0,8,211,182,7,3,0,0,0,0,0,0,8,198,189,5,19,0,0,0,0,0,0,5,223,5,0,0,0,0,0,0,0,0,0,3,377,9,22,0,0,0,0,0,0,8,430,3,0,0,0,0,0
POA3174,6,10,4,12,3,28,1256,561,74,90,28,17,18,21,15,35,56,917,16,0,0,0,0,0,0,0,0,0,20,1657,147,125,33,27,31,31,31,38,86,2188,0,0,0,0,0,0,0,0,0,0,6,2150,177,142,31,27,31,30,31,39,101,2754,566,13,6,0,0,0,0,0,0,26,614,733,19,19,0,0,5,0,3,3,15,793,479,31,48,4,6,8,14,9,3,27,620,9,0,0,0,0,0,0,0,0,0,14,1218,50,63,4,8,7,14,14,10,41,1428,9,0,0,0,0,0,0,0,0,0,7,1788,61,72,4,8,7,14,12,10,68,2047,354,3,0,0,3,0,0,0,0,17,375,456,0,4,0,0,4,0,0,0,11,476,373,12,25,4,6,3,0,0,5,23,445,6,0,0,0,0,0,0,0,0,3,8,833,10,33,4,6,6,4,0,5,35,928,3,0,0,0,0,0
POA3175,19,16,5,7,8,45,1736,539,123,98,28,39,32,32,14,27,35,978,13,0,0,0,0,0,0,0,0,0,19,1947,271,167,49,56,53,39,19,38,80,2731,8,0,0,0,0,0,0,0,0,0,10,2566,306,193,48,64,62,43,21,38,110,3444,783,14,8,3,0,0,0,0,0,18,819,1020,25,15,12,3,0,3,3,3,29,1120,464,49,53,13,12,18,9,10,16,28,678,15,0,0,0,0,0,0,0,0,0,16,1493,71,70,28,20,19,19,16,18,67,1814,4,0,0,0,0,0,0,0,0,0,11,2284,81,72,27,20,19,18,16,18,89,2645,446,0,5,0,0,0,3,0,0,22,469,560,15,15,0,0,0,0,0,0,27,617,491,35,25,6,4,8,0,4,0,37,611,18,0,0,0,0,0,0,0,0,0,20,1075,47,35,6,3,10,0,4,3,62,1248,3,0,0,0,0,0
POA3177,4,0,0,0,0,4,280,90,39,22,4,6,10,4,3,4,6,187,3,0,4,0,0,0,0,0,0,0,5,327,67,29,9,11,8,6,3,5,10,471,3,0,0,0,0,0,0,0,0,0,5,489,71,33,9,11,9,8,3,5,16,656,169,3,0,0,0,0,0,0,0,13,183,168,3,4,0,0,0,0,0,0,9,180,80,10,14,0,7,0,0,4,0,4,130,10,0,0,0,0,0,0,0,0,0,11,261,11,16,0,10,0,0,4,0,14,317,0,0,0,0,0,0,0,0,0,0,0,421,16,24,0,7,0,0,4,0,29,505,122,0,0,0,3,0,0,0,0,0,126,97,5,5,0,0,0,0,0,0,7,114,91,3,5,0,0,0,0,0,0,4,117,0,0,0,0,0,0,0,0,0,0,0,194,11,8,0,0,0,0,3,0,12,224,0,0,0,0,0,0
POA3178,5,3,3,4,3,14,1153,164,18,26,12,3,12,13,9,12,15,277,7,0,0,0,0,0,0,0,0,0,7,1190,90,59,14,7,17,13,7,13,30,1436,0,0,0,0,0,0,0,0,0,0,0,1934,111,78,19,8,13,17,7,13,41,2254,482,10,0,0,0,0,0,0,0,10,507,533,22,5,0,3,0,4,0,0,7,579,104,9,19,3,0,7,4,7,3,10,167,3,0,0,0,0,0,0,0,0,0,3,643,29,28,8,3,7,14,7,3,15,750,0,0,0,0,0,0,0,0,0,0,0,1124,44,32,9,3,7,14,7,3,27,1256,240,8,0,0,0,0,0,0,0,10,264,241,3,7,0,0,0,0,0,0,0,258,97,8,9,0,0,3,0,0,0,3,122,0,0,0,0,0,0,0,0,0,0,0,344,7,18,4,0,3,0,0,0,4,383,0,0,0,0,0,0
POA3179,0,0,0,0,0,0,180,41,4,12,4,0,0,3,0,0,6,71,4,0,0,0,0,0,0,0,0,0,4,175,26,27,3,0,0,4,0,0,3,248,0,0,0,0,0,0,0,0,0,0,0,244,33,29,5,0,0,4,0,0,6,329,129,0,3,0,0,0,0,0,0,3,130,68,0,3,0,0,0,0,0,0,0,74,15,0,10,0,3,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,85,0,11,0,3,0,0,0,6,0,105,3,0,0,0,0,0,0,0,0,0,3,212,4,14,0,3,0,0,0,3,3,244,49,3,0,0,0,0,0,0,0,0,50,34,0,0,0,0,0,0,0,0,0,42,23,3,3,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,59,3,7,0,0,0,0,0,0,0,70,0,0,0,0,0,0
POA3180,0,0,0,0,0,5,142,24,4,12,7,0,3,4,0,0,5,65,0,0,0,0,0,0,0,0,0,0,0,135,22,21,4,0,3,8,0,0,10,211,0,0,0,0,0,0,0,0,0,0,0,278,22,23,9,0,3,8,0,0,15,357,191,4,0,0,0,0,0,0,0,10,200,68,3,0,3,3,0,0,3,0,0,87,16,0,3,0,3,0,3,0,3,0,31,0,0,0,0,0,0,0,0,0,0,3,83,7,8,3,6,0,3,3,3,4,118,0,0,0,0,0,0,0,0,0,0,0,270,8,8,3,6,0,3,3,3,13,312,96,0,0,0,0,0,0,0,0,0,104,44,0,0,0,0,0,0,3,0,0,45,11,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,57,0,3,0,0,0,0,3,0,0,69,0,0,0,0,0,0
POA3181,0,0,0,0,0,5,188,44,6,7,0,3,0,0,3,0,0,73,0,0,0,0,0,0,0,0,0,0,0,222,14,15,0,0,0,0,3,0,3,256,0,0,0,0,0,0,0,0,0,3,4,446,17,20,4,6,0,0,5,3,12,524,199,3,0,0,0,0,0,0,0,5,214,142,3,0,0,0,0,0,0,0,3,149,117,5,3,0,0,3,0,0,0,6,130,4,0,0,0,0,0,0,0,0,0,4,265,7,3,0,0,3,0,0,0,9,287,3,0,0,0,0,0,0,0,0,0,3,467,8,5,0,0,3,0,0,0,12,505,56,3,0,0,0,0,0,0,0,3,70,150,3,0,0,0,0,0,0,0,7,160,300,8,7,0,0,0,0,0,0,17,327,4,0,0,0,0,0,0,0,0,0,3,452,6,7,0,0,0,0,0,0,20,486,0,0,0,0,0,0
POA3182,0,3,0,3,0,3,195,20,6,0,0,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,3,3,182,17,5,3,0,3,0,7,0,13,224,0,0,0,0,0,0,0,0,0,0,3,516,41,23,10,6,4,11,6,0,24,638,286,6,0,0,0,0,0,0,0,8,297,132,0,0,0,0,0,0,0,0,7,146,32,0,0,0,0,0,0,3,0,4,41,0,0,0,0,0,0,0,0,0,0,0,174,0,0,3,0,0,0,5,0,7,190,0,0,0,0,0,0,0,0,0,0,3,453,4,0,3,0,0,0,5,0,12,485,80,0,0,0,0,0,0,0,0,4,89,64,0,0,0,0,0,0,0,0,7,76,71,4,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,134,9,0,0,3,0,0,0,0,7,156,0,0,0,0,0,0
POA3183,0,0,0,0,0,10,184,21,0,3,0,0,3,0,0,5,3,27,0,0,0,0,0,0,0,0,0,0,0,188,8,0,0,0,4,0,3,5,9,215,0,0,0,0,0,0,0,0,0,0,0,434,15,7,0,0,5,3,3,5,15,481,238,10,7,0,0,0,0,0,0,4,255,186,0,0,0,0,0,0,0,0,6,190,26,0,3,0,0,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,215,0,3,0,0,3,0,0,0,5,232,0,0,0,0,0,0,0,0,0,0,0,453,9,7,0,0,3,0,0,0,10,488,81,3,0,0,0,0,0,0,0,4,91,101,0,0,0,0,0,0,0,0,6,105,86,0,4,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,193,0,4,0,0,0,0,0,0,3,202,0,0,0,0,0,0
POA3184,0,0,3,0,0,3,113,10,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,3,112,3,5,0,0,0,3,0,0,3,124,0,0,0,0,0,0,0,0,0,0,0,328,17,9,0,0,3,3,0,3,7,374,173,4,0,0,0,0,0,0,0,3,186,92,0,0,0,0,0,0,0,0,0,89,12,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,3,113,0,0,0,0,0,0,0,0,0,0,0,280,4,0,0,0,0,0,0,0,9,303,43,0,0,0,0,0,0,0,0,0,47,75,0,0,0,0,0,0,0,0,0,75,44,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,3,121,0,0,0,0,0,0
POA3185,0,0,0,0,0,5,193,19,0,0,0,0,0,0,0,0,6,29,0,0,0,0,0,0,0,0,0,0,0,194,5,3,0,5,0,3,0,0,9,223,0,0,0,0,0,0,0,0,0,0,0,402,21,13,0,5,0,3,0,0,10,459,226,7,6,0,0,0,0,0,0,3,236,148,0,0,0,0,0,0,0,0,0,146,35,0,0,0,0,0,0,0,0,0,38,3,0,0,0,0,0,0,0,0,0,3,181,0,0,0,0,0,0,0,0,3,187,0,0,0,0,0,0,0,0,0,0,0,402,7,9,0,0,0,0,0,0,7,428,82,3,3,0,3,0,0,0,0,5,98,113,0,3,0,0,0,0,0,0,0,114,43,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,157,0,3,0,0,0,0,0,0,3,165,0,0,0,0,0,0
POA3186,6,0,0,0,3,3,267,23,8,7,0,0,3,3,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,261,14,13,0,6,9,3,3,3,4,314,0,0,0,0,0,0,0,0,0,0,0,769,39,26,7,8,17,14,10,4,11,900,499,16,8,0,0,0,0,0,0,12,533,209,3,0,0,0,0,0,0,0,7,222,21,0,0,3,0,0,0,0,0,5,36,3,0,0,0,0,0,0,0,0,0,3,232,3,0,3,0,0,0,0,0,11,259,0,0,0,0,0,0,0,0,0,0,0,735,19,9,3,0,5,0,5,0,28,795,212,7,3,0,0,0,0,0,0,6,232,134,0,0,0,0,0,0,0,0,3,136,28,4,0,3,3,0,0,0,0,3,47,3,0,0,0,0,0,0,0,0,0,3,168,4,0,3,3,0,0,0,0,10,192,0,0,0,0,0,0
POA3187,0,3,0,0,0,0,261,25,0,3,4,3,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,268,15,10,3,3,5,0,0,0,3,301,0,0,0,0,0,0,0,0,0,0,0,580,30,22,3,3,5,3,3,0,9,655,334,4,5,0,0,0,0,0,0,3,353,176,3,0,0,0,0,0,0,0,5,191,22,0,0,0,0,0,0,3,0,4,26,4,0,0,0,0,0,0,0,0,0,4,200,5,0,3,3,0,0,3,0,9,223,4,0,0,0,0,0,0,0,0,0,4,534,6,6,3,3,0,0,3,0,14,576,183,4,0,0,0,0,0,0,0,6,196,145,8,0,0,0,0,0,0,0,3,154,36,3,3,0,0,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,180,9,4,0,0,0,0,0,0,7,202,3,0,0,0,0,0
POA3188,0,0,3,0,0,3,198,19,3,4,4,0,0,0,0,3,4,37,0,0,0,0,0,0,0,0,0,0,0,196,12,9,8,0,0,4,0,7,3,235,0,0,0,0,0,0,0,0,0,0,0,545,35,22,9,3,3,3,0,5,13,643,297,14,5,3,3,0,0,0,0,9,320,167,3,0,0,0,0,0,0,0,0,175,43,0,3,0,0,0,0,0,0,3,51,3,0,0,0,0,0,0,0,0,0,3,214,8,3,0,0,0,0,0,0,4,227,0,0,0,0,0,0,0,0,0,0,0,503,18,11,3,3,0,0,0,0,8,550,139,3,4,0,0,0,0,0,0,4,157,111,0,0,0,0,0,0,0,0,3,117,74,0,8,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,187,0,8,0,0,0,0,0,0,3,196,0,0,0,0,0,0
POA3189,0,0,0,0,0,4,138,21,0,0,3,3,0,0,3,7,0,43,0,0,0,0,0,0,0,0,0,0,0,144,6,0,3,9,0,0,5,7,3,181,0,0,0,0,0,0,0,0,0,0,0,233,13,4,3,9,0,0,7,7,7,269,90,0,3,0,0,0,0,0,0,9,100,96,0,0,0,0,0,0,0,0,3,100,28,0,0,0,0,5,0,0,0,0,36,4,0,0,0,0,0,0,0,0,0,4,125,0,0,0,0,5,0,0,0,3,137,0,0,0,0,0,0,0,0,0,0,0,218,0,4,0,3,4,0,0,0,13,241,59,0,0,0,0,0,0,0,0,0,67,57,0,0,0,0,0,0,0,0,0,57,55,3,0,0,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,115,3,0,0,0,0,0,0,0,3,118,0,0,0,0,0,0
POA3190,0,3,0,0,0,0,159,30,3,3,0,0,0,3,0,0,0,37,3,0,0,0,0,0,0,0,0,0,3,168,8,8,0,0,3,4,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,336,11,16,0,0,3,4,0,0,3,378,140,0,4,4,0,0,0,0,0,3,152,121,0,0,0,0,0,0,0,0,6,123,55,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,170,3,0,0,0,0,0,0,0,6,180,0,0,0,0,0,0,0,0,0,0,0,311,4,4,3,3,0,4,0,0,10,338,69,0,3,0,0,0,0,0,3,3,81,91,0,0,0,0,0,0,0,0,0,91,58,0,3,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,148,0,3,0,0,0,0,0,0,7,161,0,0,0,0,0,0
POA3191,0,0,4,0,0,4,94,0,0,3,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,3,81,9,8,0,0,0,4,0,0,4,108,0,0,0,0,0,0,0,0,0,0,0,289,27,19,0,4,7,4,3,0,6,355,208,0,0,0,0,0,0,0,0,7,221,64,0,0,0,0,0,0,0,0,0,63,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,281,3,0,0,0,0,0,0,0,6,295,90,5,0,0,0,0,0,0,0,9,106,41,0,0,0,0,0,0,0,0,5,46,12,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,6,62,0,0,0,0,0,0
POA3192,0,0,3,0,0,8,334,47,7,10,0,5,7,0,3,4,18,97,10,0,0,0,0,0,0,0,0,0,10,353,16,24,3,6,8,4,3,4,25,448,0,0,0,0,0,0,0,0,0,0,3,691,31,38,4,6,12,4,3,3,26,823,335,3,7,0,0,0,0,0,0,7,350,306,3,6,0,0,0,0,0,0,12,335,90,5,5,3,0,3,0,3,3,7,126,3,0,0,0,0,0,0,0,0,0,3,405,11,11,9,3,3,0,3,0,14,462,3,0,0,0,0,0,0,0,0,0,3,740,10,16,11,4,4,0,3,0,20,816,202,4,6,0,0,0,0,0,0,0,216,210,0,0,0,0,0,0,0,0,8,218,125,6,5,0,0,0,0,0,3,7,138,6,0,0,0,0,0,0,0,0,0,6,341,4,5,0,0,0,0,0,3,11,366,0,0,0,0,0,0
POA3193,0,0,0,0,0,8,175,10,4,3,3,0,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,159,18,11,3,0,0,3,0,0,4,199,0,0,0,0,0,0,0,0,0,0,0,597,55,30,4,3,4,5,3,0,14,724,417,5,5,3,0,3,0,0,3,13,446,128,6,0,0,0,0,0,0,0,4,141,10,0,5,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,142,9,5,0,0,0,0,0,0,7,160,0,0,0,0,0,0,0,0,0,0,0,557,16,9,3,0,4,3,0,3,15,610,225,4,6,0,0,0,0,0,0,0,241,95,0,0,0,0,0,0,0,0,0,95,10,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,3,106,0,0,0,0,0,0
POA3194,3,0,0,0,0,6,171,16,0,0,4,0,4,3,3,0,3,34,0,0,0,0,0,0,0,0,0,0,0,167,4,0,4,3,4,5,8,0,8,204,0,0,0,0,0,0,0,0,0,0,0,388,24,10,3,4,4,5,6,0,11,452,241,3,5,0,0,0,0,0,3,3,257,137,3,0,0,0,0,0,0,0,3,145,35,6,3,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,169,9,3,0,0,0,0,3,0,3,191,0,0,0,0,0,0,0,0,0,0,0,412,14,9,3,0,0,0,3,3,11,453,113,3,0,0,0,0,0,0,0,0,116,102,0,0,0,0,0,0,0,0,0,113,59,8,3,0,0,0,0,0,0,3,76,0,0,0,0,0,0,0,0,0,0,0,167,5,3,0,0,3,0,0,0,5,187,0,0,0,0,0,0
POA3195,0,0,0,0,0,7,580,67,8,15,8,4,7,0,4,0,8,120,5,0,0,0,0,0,0,0,0,0,5,607,24,34,8,3,8,3,3,0,24,707,3,0,0,0,0,0,0,0,0,0,3,1210,63,53,8,3,9,3,3,0,30,1389,531,4,10,3,3,0,0,0,0,16,571,305,7,3,0,0,0,0,0,0,8,322,63,0,12,6,4,0,3,3,0,7,95,8,0,0,0,0,0,0,0,0,0,5,370,8,17,6,5,0,3,3,0,12,422,0,0,0,0,0,0,0,0,0,3,5,898,13,30,11,7,3,3,3,0,27,1000,278,5,5,0,0,0,0,0,0,7,304,200,0,3,0,0,0,0,0,0,13,211,77,8,9,0,0,4,0,0,0,3,101,7,0,0,0,0,0,0,0,0,0,7,285,8,12,3,0,4,0,0,0,15,322,0,0,0,0,0,0
POA3196,0,0,0,0,0,3,294,23,3,7,0,0,3,0,3,4,4,46,3,0,0,0,0,0,0,0,0,0,3,290,21,9,4,0,3,0,3,4,6,344,3,0,0,0,0,0,0,0,0,0,3,756,47,27,4,5,4,0,4,4,21,874,522,8,4,0,3,0,0,7,0,9,555,199,6,0,0,0,0,0,0,0,7,223,40,3,6,3,0,0,3,3,0,6,61,0,0,0,0,0,0,0,0,0,0,0,238,15,6,3,3,0,3,3,0,9,285,12,0,0,0,0,0,0,0,0,3,17,775,22,13,3,3,0,6,12,0,25,856,279,3,3,0,0,0,0,3,0,4,301,118,0,0,0,0,0,0,0,0,7,126,54,3,3,0,0,0,0,0,0,3,67,3,0,0,0,0,0,0,0,0,0,3,169,4,8,0,0,0,0,0,0,12,198,9,0,0,0,0,0
POA3197,0,0,0,0,0,7,190,12,0,3,0,0,3,0,0,0,0,29,4,0,0,0,0,0,0,0,0,0,4,194,5,12,0,0,3,0,0,0,7,225,0,0,0,0,0,0,0,0,0,0,0,486,20,20,0,0,3,3,0,0,9,548,240,0,5,0,0,0,0,0,0,9,262,127,3,0,0,0,0,0,0,0,3,135,18,0,3,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,4,151,3,4,0,0,0,0,0,0,7,169,0,0,0,0,0,0,0,0,0,0,0,389,5,11,0,0,0,0,0,0,18,426,119,5,0,0,0,0,0,0,0,0,128,70,0,0,0,0,0,0,0,0,0,69,17,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,91,4,0,0,0,0,3,0,0,0,91,4,0,0,0,0,0
POA3198,0,0,0,3,0,3,160,10,4,0,0,0,0,0,0,0,3,21,3,3,0,0,0,0,0,0,0,0,4,148,13,4,3,0,0,0,3,0,4,180,0,0,0,0,0,0,0,0,0,0,0,512,22,14,3,5,0,0,3,0,24,577,386,3,3,0,0,0,0,0,0,13,413,86,0,0,0,0,0,0,0,0,9,98,14,3,3,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,103,6,3,3,0,0,0,0,0,10,119,0,0,0,0,0,0,0,0,0,3,3,489,4,9,3,0,0,0,0,0,23,533,223,3,0,0,0,0,0,0,0,3,231,64,0,0,0,0,0,3,0,0,0,66,10,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,3,0,0,0,86,0,0,0,0,0,0
POA3199,5,3,0,0,0,9,455,43,10,12,4,4,4,3,3,0,4,95,5,0,0,0,0,0,0,0,0,0,7,419,51,38,11,3,6,3,6,0,19,558,0,0,0,0,0,0,0,0,0,0,0,1779,97,74,19,12,15,3,5,5,52,2062,1398,18,15,0,0,0,0,0,0,31,1472,321,3,6,4,0,0,0,0,0,17,349,61,3,6,6,0,4,0,0,0,7,86,3,0,0,0,0,0,0,0,0,0,3,377,9,15,10,0,4,0,0,0,20,441,3,0,0,0,0,0,0,0,0,0,3,1779,28,26,12,0,3,0,3,0,54,1921,814,3,9,0,0,0,0,0,0,37,860,277,0,0,0,0,0,0,0,0,5,289,61,12,3,0,0,0,3,0,0,5,86,0,0,0,0,0,0,0,0,0,0,4,342,10,3,0,4,0,3,0,0,14,378,3,0,0,0,0,0
